"SampleID","subject","SampleCollectedBy","SampleBox","Bristol","SampleStabilizer","sampledate","studyday","subj_day","sampletime"
"PAD-11-DRS","padme","SA",3,1,"DNA/RNA Shield",2023-03-20,"11","padme_11",08:00:00
"PAD-11-MGE","padme","SA",3,1,"Molecular Grade (96%) Ethanol",2023-03-20,"11","padme_11",08:00:00
"BUD-11-DRS","buddy","SA",3,3,"DNA/RNA Shield",2023-03-20,"11","buddy_11",08:00:00
"BUD-11-MGE","buddy","SA",3,3,"Molecular Grade (96%) Ethanol",2023-03-20,"11","buddy_11",08:00:00
"JOA-11-DRS","joans","SA",3,2,"DNA/RNA Shield",2023-03-20,"11","joans_11",08:00:00
"JOA-11-MGE","joans","SA",3,2,"Molecular Grade (96%) Ethanol",2023-03-20,"11","joans_11",08:00:00
"HAM-14-DRS","hamlet","SA/GR",3,1,"DNA/RNA Shield",2023-03-23,"14","hamlet_14",07:30:00
"HAM-14-MGE","hamlet","SA/GR",3,1,"Molecular Grade (96%) Ethanol",2023-03-23,"14","hamlet_14",07:30:00
"HER-14-DRS","hera","SA/GR",3,1,"DNA/RNA Shield",2023-03-23,"14","hera_14",07:30:00
"HER-14-MGE","hera","SA/GR",3,1,"Molecular Grade (96%) Ethanol",2023-03-23,"14","hera_14",07:30:00
"JAR-14-DRS","jarjarbinks","SA/GR",3,1,"DNA/RNA Shield",2023-03-23,"14","jarjarbinks_14",07:30:00
"JAR-14-MGE","jarjarbinks","SA/GR",3,1,"Molecular Grade (96%) Ethanol",2023-03-23,"14","jarjarbinks_14",07:30:00
"OPH-14-DRS","ophelia","SA/GR",3,2,"DNA/RNA Shield",2023-03-23,"14","ophelia_14",07:30:00
"OPH-14-MGE","ophelia","SA/GR",3,2,"Molecular Grade (96%) Ethanol",2023-03-23,"14","ophelia_14",07:30:00
"KUB-14-DRS","kubo","SA/GR",3,2,"DNA/RNA Shield",2023-03-23,"14","kubo_14",07:30:00
"KUB-14-MGE","kubo","SA/GR",3,2,"Molecular Grade (96%) Ethanol",2023-03-23,"14","kubo_14",07:30:00
"KOR-14-DRS","korra","SA/GR",3,1,"DNA/RNA Shield",2023-03-23,"14","korra_14",07:30:00
"KOR-14-MGE","korra","SA/GR",3,1,"Molecular Grade (96%) Ethanol",2023-03-23,"14","korra_14",07:30:00
"WOL-14-DRS","wolverine","SA/GR",3,2,"DNA/RNA Shield",2023-03-23,"14","wolverine_14",07:30:00
"WOL-14-MGE","wolverine","SA/GR",3,2,"Molecular Grade (96%) Ethanol",2023-03-23,"14","wolverine_14",07:30:00
"IRI-14-DRS","iris","SA/GR",3,2,"DNA/RNA Shield",2023-03-23,"14","iris_14",07:30:00
"IRI-14-MGE","iris","SA/GR",3,2,"Molecular Grade (96%) Ethanol",2023-03-23,"14","iris_14",07:30:00
"LAM-14-DRS","lambchop","SA/GR",3,3,"DNA/RNA Shield",2023-03-23,"14","lambchop_14",08:00:00
"LAM-14-MGE","lambchop","SA/GR",3,3,"Molecular Grade (96%) Ethanol",2023-03-23,"14","lambchop_14",08:00:00
"BUD-14-DRS","buddy","SA/GR",3,3,"DNA/RNA Shield",2023-03-23,"14","buddy_14",08:00:00
"BUD-14-MGE","buddy","SA/GR",3,3,"Molecular Grade (96%) Ethanol",2023-03-23,"14","buddy_14",08:00:00
"JOA-14-DRS","joans","SA/GR",3,4,"DNA/RNA Shield",2023-03-23,"14","joans_14",08:00:00
"JOA-14-MGE","joans","SA/GR",3,4,"Molecular Grade (96%) Ethanol",2023-03-23,"14","joans_14",08:00:00
"HEN-14-DRS","henry","SA/GR",3,1,"DNA/RNA Shield",2023-03-23,"14","henry_14",08:00:00
"HEN-14-MGE","henry","SA/GR",3,1,"Molecular Grade (96%) Ethanol",2023-03-23,"14","henry_14",08:00:00
"GIN-14-DRS","ginger","SA/GR",3,1,"DNA/RNA Shield",2023-03-23,"14","ginger_14",08:00:00
"GIN-14-MGE","ginger","SA/GR",3,1,"Molecular Grade (96%) Ethanol",2023-03-23,"14","ginger_14",08:00:00
"HAM-15-DRS","hamlet","SA",3,1,"DNA/RNA Shield",2023-03-24,"15","hamlet_15",07:30:00
"HAM-15-MGE","hamlet","SA",3,1,"Molecular Grade (96%) Ethanol",2023-03-24,"15","hamlet_15",07:30:00
"HER-15-MGE","hera","SA",3,1,"Molecular Grade (96%) Ethanol",2023-03-24,"15","hera_15",07:30:00
"JAR-15-MGE","jarjarbinks","SA",3,1,"Molecular Grade (96%) Ethanol",2023-03-24,"15","jarjarbinks_15",07:30:00
"OPH-15-MGE","ophelia","SA",3,1,"Molecular Grade (96%) Ethanol",2023-03-24,"15","ophelia_15",07:30:00
"KUB-15-MGE","kubo","SA",3,2,"Molecular Grade (96%) Ethanol",2023-03-24,"15","kubo_15",07:30:00
"KOR-15-MGE","korra","SA",3,3,"Molecular Grade (96%) Ethanol",2023-03-24,"15","korra_15",07:30:00
"WOL-15-MGE","wolverine","SA",3,1,"Molecular Grade (96%) Ethanol",2023-03-24,"15","wolverine_15",07:30:00
"IRI-15-MGE","iris","SA",3,2,"Molecular Grade (96%) Ethanol",2023-03-24,"15","iris_15",07:30:00
"LAM-15-MGE","lambchop","SA",3,3,"Molecular Grade (96%) Ethanol",2023-03-24,"15","lambchop_15",08:00:00
"PAD-15-DRS","padme","SA",3,3,"DNA/RNA Shield",2023-03-24,"15","padme_15",08:00:00
"PAD-15-MGE","padme","SA",3,3,"Molecular Grade (96%) Ethanol",2023-03-24,"15","padme_15",08:00:00
"HAM-16-DRS","hamlet","SA",3,2,"DNA/RNA Shield",2023-03-25,"16","hamlet_16",07:30:00
"HAM-16-MGE","hamlet","SA",3,2,"Molecular Grade (96%) Ethanol",2023-03-25,"16","hamlet_16",07:30:00
"HER-16-DRS","hera","SA",3,2,"DNA/RNA Shield",2023-03-25,"16","hera_16",07:30:00
"HER-16-MGE","hera","SA",3,2,"Molecular Grade (96%) Ethanol",2023-03-25,"16","hera_16",07:30:00
"JAR-16-DRS","jarjarbinks","SA",3,2,"DNA/RNA Shield",2023-03-25,"16","jarjarbinks_16",07:30:00
"JAR-16-MGE","jarjarbinks","SA",3,2,"Molecular Grade (96%) Ethanol",2023-03-25,"16","jarjarbinks_16",07:30:00
"OPH-16-DRS","ophelia","SA",3,1,"DNA/RNA Shield",2023-03-25,"16","ophelia_16",07:30:00
"OPH-16-MGE","ophelia","SA",3,1,"Molecular Grade (96%) Ethanol",2023-03-25,"16","ophelia_16",07:30:00
"KUB-16-DRS","kubo","SA",3,3,"DNA/RNA Shield",2023-03-25,"16","kubo_16",07:30:00
"KUB-16-MGE","kubo","SA",3,3,"Molecular Grade (96%) Ethanol",2023-03-25,"16","kubo_16",07:30:00
"KOR-16-DRS","korra","SA",3,3,"DNA/RNA Shield",2023-03-25,"16","korra_16",07:30:00
"KOR-16-MGE","korra","SA",3,3,"Molecular Grade (96%) Ethanol",2023-03-25,"16","korra_16",07:30:00
"WOL-16-DRS","wolverine","SA",3,1,"DNA/RNA Shield",2023-03-25,"16","wolverine_16",07:30:00
"WOL-16-MGE","wolverine","SA",3,1,"Molecular Grade (96%) Ethanol",2023-03-25,"16","wolverine_16",07:30:00
"IRI-16-DRS","iris","SA",3,2,"DNA/RNA Shield",2023-03-25,"16","iris_16",07:30:00
"IRI-16-MGE","iris","SA",3,2,"Molecular Grade (96%) Ethanol",2023-03-25,"16","iris_16",07:30:00
"BUD-16-DRS","buddy","SA",3,4,"DNA/RNA Shield",2023-03-25,"16","buddy_16",08:00:00
"BUD-16-MGE","buddy","SA",3,4,"Molecular Grade (96%) Ethanol",2023-03-25,"16","buddy_16",08:00:00
"HAM-17-DRS","hamlet","SA",3,3,"DNA/RNA Shield",2023-03-26,"17","hamlet_17",07:30:00
"HAM-17-MGE","hamlet","SA",3,3,"Molecular Grade (96%) Ethanol",2023-03-26,"17","hamlet_17",07:30:00
"HER-17-DRS","hera","SA",3,2,"DNA/RNA Shield",2023-03-26,"17","hera_17",07:30:00
"HER-17-MGE","hera","SA",3,2,"Molecular Grade (96%) Ethanol",2023-03-26,"17","hera_17",07:30:00
"JAR-17-DRS","jarjarbinks","SA",4,1,"DNA/RNA Shield",2023-03-26,"17","jarjarbinks_17",07:30:00
"JAR-17-MGE","jarjarbinks","SA",4,1,"Molecular Grade (96%) Ethanol",2023-03-26,"17","jarjarbinks_17",07:30:00
"OPH-17-DRS","ophelia","SA",4,2,"DNA/RNA Shield",2023-03-26,"17","ophelia_17",07:30:00
"OPH-17-MGE","ophelia","SA",4,2,"Molecular Grade (96%) Ethanol",2023-03-26,"17","ophelia_17",07:30:00
"KUB-17-DRS","kubo","SA",4,1,"DNA/RNA Shield",2023-03-26,"17","kubo_17",07:30:00
"KUB-17-MGE","kubo","SA",4,1,"Molecular Grade (96%) Ethanol",2023-03-26,"17","kubo_17",07:30:00
"KOR-17-DRS","korra","SA",4,2,"DNA/RNA Shield",2023-03-26,"17","korra_17",07:30:00
"KOR-17-MGE","korra","SA",4,2,"Molecular Grade (96%) Ethanol",2023-03-26,"17","korra_17",07:30:00
"WOL-17-DRS","wolverine","SA",4,2,"DNA/RNA Shield",2023-03-26,"17","wolverine_17",07:30:00
"WOL-17-MGE","wolverine","SA",4,2,"Molecular Grade (96%) Ethanol",2023-03-26,"17","wolverine_17",07:30:00
"IRI-17-DRS","iris","SA",4,3,"DNA/RNA Shield",2023-03-26,"17","iris_17",07:30:00
"IRI-17-MGE","iris","SA",4,3,"Molecular Grade (96%) Ethanol",2023-03-26,"17","iris_17",07:30:00
"GOO-17-DRS","goose","SA",4,1,"DNA/RNA Shield",2023-03-26,"17","goose_17",08:00:00
"GOO-17-MGE","goose","SA",4,1,"Molecular Grade (96%) Ethanol",2023-03-26,"17","goose_17",08:00:00
"LAM-17-DRS","lambchop","SA",4,3,"DNA/RNA Shield",2023-03-26,"17","lambchop_17",08:00:00
"LAM-17-MGE","lambchop","SA",4,3,"Molecular Grade (96%) Ethanol",2023-03-26,"17","lambchop_17",08:00:00
"FRA-17-DRS","franc","SA",4,2,"DNA/RNA Shield",2023-03-26,"17","franc_17",08:00:00
"FRA-17-MGE","franc","SA",4,2,"Molecular Grade (96%) Ethanol",2023-03-26,"17","franc_17",08:00:00
"IVY-17-DRS","ivy","SA",4,2,"DNA/RNA Shield",2023-03-26,"17","ivy_17",08:00:00
"IVY-17-MGE","ivy","SA",4,2,"Molecular Grade (96%) Ethanol",2023-03-26,"17","ivy_17",08:00:00
"CHA-17-DRS","charles","SA",4,2,"DNA/RNA Shield",2023-03-26,"17","charles_17",08:00:00
"CHA-17-MGE","charles","SA",4,2,"Molecular Grade (96%) Ethanol",2023-03-26,"17","charles_17",08:00:00
"PAD-17-DRS","padme","SA",4,5,"DNA/RNA Shield",2023-03-26,"17","padme_17",08:00:00
"PAD-17-MGE","padme","SA",4,5,"Molecular Grade (96%) Ethanol",2023-03-26,"17","padme_17",08:00:00
"GRO-17-DRS","grogu","SA",4,2,"DNA/RNA Shield",2023-03-26,"17","grogu_17",08:00:00
"GRO-17-MGE","grogu","SA",4,2,"Molecular Grade (96%) Ethanol",2023-03-26,"17","grogu_17",08:00:00
"MAR-17-DRS","marshmallow","SA",4,2,"DNA/RNA Shield",2023-03-26,"17","marshmallow_17",08:00:00
"MAR-17-MGE","marshmallow","SA",4,2,"Molecular Grade (96%) Ethanol",2023-03-26,"17","marshmallow_17",08:00:00
"BUD-17-DRS","buddy","SA",4,2,"DNA/RNA Shield",2023-03-26,"17","buddy_17",08:00:00
"BUD-17-MGE","buddy","SA",4,2,"Molecular Grade (96%) Ethanol",2023-03-26,"17","buddy_17",08:00:00
"JOA-17-DRS","joans","SA",4,3,"DNA/RNA Shield",2023-03-26,"17","joans_17",08:00:00
"JOA-17-MGE","joans","SA",4,3,"Molecular Grade (96%) Ethanol",2023-03-26,"17","joans_17",08:00:00
"HEN-17-DRS","henry","SA",4,2,"DNA/RNA Shield",2023-03-26,"17","henry_17",08:00:00
"HEN-17-MGE","henry","SA",4,2,"Molecular Grade (96%) Ethanol",2023-03-26,"17","henry_17",08:00:00
"GIN-17-DRS","ginger","SA",4,2,"DNA/RNA Shield",2023-03-26,"17","ginger_17",08:00:00
"GIN-17-MGE","ginger","SA",4,2,"Molecular Grade (96%) Ethanol",2023-03-26,"17","ginger_17",08:00:00
"HAM-18-DRS","hamlet","SA/GR",4,2,"DNA/RNA Shield",2023-03-27,"18","hamlet_18",08:00:00
"HAM-18-MGE","hamlet","SA/GR",4,2,"Molecular Grade (96%) Ethanol",2023-03-27,"18","hamlet_18",08:00:00
"HER-18-DRS","hera","SA/GR",4,3,"DNA/RNA Shield",2023-03-27,"18","hera_18",08:00:00
"HER-18-MGE","hera","SA/GR",4,3,"Molecular Grade (96%) Ethanol",2023-03-27,"18","hera_18",08:00:00
"JAR-18-DRS","jarjarbinks","SA/GR",4,3,"DNA/RNA Shield",2023-03-27,"18","jarjarbinks_18",08:00:00
"JAR-18-MGE","jarjarbinks","SA/GR",4,3,"Molecular Grade (96%) Ethanol",2023-03-27,"18","jarjarbinks_18",08:00:00
"OPH-18-DRS","ophelia","SA/GR",4,2,"DNA/RNA Shield",2023-03-27,"18","ophelia_18",08:00:00
"OPH-18-MGE","ophelia","SA/GR",4,2,"Molecular Grade (96%) Ethanol",2023-03-27,"18","ophelia_18",08:00:00
"KUB-18-DRS","kubo","SA/GR",4,2,"DNA/RNA Shield",2023-03-27,"18","kubo_18",08:00:00
"KUB-18-MGE","kubo","SA/GR",4,2,"Molecular Grade (96%) Ethanol",2023-03-27,"18","kubo_18",08:00:00
"KOR-18-DRS","korra","SA/GR",4,3,"DNA/RNA Shield",2023-03-27,"18","korra_18",08:00:00
"KOR-18-MGE","korra","SA/GR",4,3,"Molecular Grade (96%) Ethanol",2023-03-27,"18","korra_18",08:00:00
"WOL-18-DRS","wolverine","SA/GR",4,2,"DNA/RNA Shield",2023-03-27,"18","wolverine_18",08:00:00
"WOL-18-MGE","wolverine","SA/GR",4,2,"Molecular Grade (96%) Ethanol",2023-03-27,"18","wolverine_18",08:00:00
"IRI-18-DRS","iris","SA/GR",4,2,"DNA/RNA Shield",2023-03-27,"18","iris_18",08:00:00
"IRI-18-MGE","iris","SA/GR",4,2,"Molecular Grade (96%) Ethanol",2023-03-27,"18","iris_18",08:00:00
"LAM-18-DRS","lambchop","SA/GR",4,3,"DNA/RNA Shield",2023-03-27,"18","lambchop_18",07:30:00
"LAM-18-MGE","lambchop","SA/GR",4,3,"Molecular Grade (96%) Ethanol",2023-03-27,"18","lambchop_18",07:30:00
"IVY-18-DRS","ivy","SA/GR",4,4,"DNA/RNA Shield",2023-03-27,"18","ivy_18",07:30:00
"IVY-18-MGE","ivy","SA/GR",4,4,"Molecular Grade (96%) Ethanol",2023-03-27,"18","ivy_18",07:30:00
"GRO-18-DRS","grogu","SA/GR",4,3,"DNA/RNA Shield",2023-03-27,"18","grogu_18",07:30:00
"GRO-18-MGE","grogu","SA/GR",4,3,"Molecular Grade (96%) Ethanol",2023-03-27,"18","grogu_18",07:30:00
"BUD-18-DRS","buddy","SA/GR",4,2,"DNA/RNA Shield",2023-03-27,"18","buddy_18",07:30:00
"BUD-18-MGE","buddy","SA/GR",4,2,"Molecular Grade (96%) Ethanol",2023-03-27,"18","buddy_18",07:30:00
"GIN-18-DRS","ginger","SA/GR",4,2,"DNA/RNA Shield",2023-03-27,"18","ginger_18",07:30:00
"GIN-18-MGE","ginger","SA/GR",4,2,"Molecular Grade (96%) Ethanol",2023-03-27,"18","ginger_18",07:30:00
"HER-19-DRS","hera","SA",4,2,"DNA/RNA Shield",2023-03-28,"19","hera_19",08:00:00
"HER-19-MGE","hera","SA",4,2,"Molecular Grade (96%) Ethanol",2023-03-28,"19","hera_19",08:00:00
"OPH-19-DRS","ophelia","SA",4,2,"DNA/RNA Shield",2023-03-28,"19","ophelia_19",08:00:00
"OPH-19-MGE","ophelia","SA",4,2,"Molecular Grade (96%) Ethanol",2023-03-28,"19","ophelia_19",08:00:00
"WOL-19-DRS","wolverine","SA",4,2,"DNA/RNA Shield",2023-03-28,"19","wolverine_19",08:00:00
"WOL-19-MGE","wolverine","SA",4,2,"Molecular Grade (96%) Ethanol",2023-03-28,"19","wolverine_19",08:00:00
"IRI-19-DRS","iris","SA",4,3,"DNA/RNA Shield",2023-03-28,"19","iris_19",08:00:00
"IRI-19-MGE","iris","SA",4,3,"Molecular Grade (96%) Ethanol",2023-03-28,"19","iris_19",08:00:00
"FRA-19-DRS","franc","SA",4,2,"DNA/RNA Shield",2023-03-28,"19","franc_19",07:30:00
"FRA-19-MGE","franc","SA",4,2,"Molecular Grade (96%) Ethanol",2023-03-28,"19","franc_19",07:30:00
"IVY-19-DRS","ivy","SA",4,4,"DNA/RNA Shield",2023-03-28,"19","ivy_19",07:30:00
"IVY-19-MGE","ivy","SA",4,4,"Molecular Grade (96%) Ethanol",2023-03-28,"19","ivy_19",07:30:00
"BUD-19-DRS","buddy","SA",4,3,"DNA/RNA Shield",2023-03-28,"19","buddy_19",07:30:00
"BUD-19-DRS","buddy","SA",4,3,"Molecular Grade (96%) Ethanol",2023-03-28,"19","buddy_19",07:30:00
"HAM-20-DRS","hamlet","SA",4,1,"DNA/RNA Shield",2023-03-29,"20","hamlet_20",07:30:00
"HAM-20-MGE","hamlet","SA",4,1,"Molecular Grade (96%) Ethanol",2023-03-29,"20","hamlet_20",07:30:00
"HER-20-DRS","hera","SA",4,2,"DNA/RNA Shield",2023-03-29,"20","hera_20",07:30:00
"HER-20-MGE","hera","SA",4,2,"Molecular Grade (96%) Ethanol",2023-03-29,"20","hera_20",07:30:00
"JAR-20-DRS","jarjarbinks","SA",4,1,"DNA/RNA Shield",2023-03-29,"20","jarjarbinks_20",07:30:00
"JAR-20-MGE","jarjarbinks","SA",4,1,"Molecular Grade (96%) Ethanol",2023-03-29,"20","jarjarbinks_20",07:30:00
"OPH-20-DRS","ophelia","SA",4,1,"DNA/RNA Shield",2023-03-29,"20","ophelia_20",07:30:00
"OPH-20-MGE","ophelia","SA",4,1,"Molecular Grade (96%) Ethanol",2023-03-29,"20","ophelia_20",07:30:00
"KUB-20-DRS","kubo","SA",4,2,"DNA/RNA Shield",2023-03-29,"20","kubo_20",07:30:00
"KUB-20-MGE","kubo","SA",4,2,"Molecular Grade (96%) Ethanol",2023-03-29,"20","kubo_20",07:30:00
"KOR-20-DRS","korra","SA",4,3,"DNA/RNA Shield",2023-03-29,"20","korra_20",07:30:00
"KOR-20-MGE","korra","SA",4,3,"Molecular Grade (96%) Ethanol",2023-03-29,"20","korra_20",07:30:00
"WOL-20-DRS","wolverine","SA",4,2,"DNA/RNA Shield",2023-03-29,"20","wolverine_20",07:30:00
"WOL-20-MGE","wolverine","SA",4,2,"Molecular Grade (96%) Ethanol",2023-03-29,"20","wolverine_20",07:30:00
"IRI-20-DRS","iris","SA",4,2,"DNA/RNA Shield",2023-03-29,"20","iris_20",07:30:00
"IRI-20-MGE","iris","SA",4,2,"Molecular Grade (96%) Ethanol",2023-03-29,"20","iris_20",07:30:00
"GOO-20-DRS","goose","SA",4,2,"DNA/RNA Shield",2023-03-29,"20","goose_20",07:30:00
"GOO-20-MGE","goose","SA",4,2,"Molecular Grade (96%) Ethanol",2023-03-29,"20","goose_20",07:30:00
"LAM-20-DRS","lambchop","SA",4,3,"DNA/RNA Shield",2023-03-29,"20","lambchop_20",07:30:00
"LAM-20-MGE","lambchop","SA",4,3,"Molecular Grade (96%) Ethanol",2023-03-29,"20","lambchop_20",07:30:00
"CHA-20-DRS","charles","SA",4,2,"DNA/RNA Shield",2023-03-29,"20","charles_20",08:00:00
"CHA-20-MGE","charles","SA",4,2,"Molecular Grade (96%) Ethanol",2023-03-29,"20","charles_20",08:00:00
"PAD-20-DRS","padme","SA",4,4,"DNA/RNA Shield",2023-03-29,"20","padme_20",08:00:00
"PAD-20-MGE","padme","SA",4,4,"Molecular Grade (96%) Ethanol",2023-03-29,"20","padme_20",08:00:00
"BUD-20-DRS","buddy","SA",4,2,"DNA/RNA Shield",2023-03-29,"20","buddy_20",08:00:00
"BUD-20-MGE","buddy","SA",4,2,"Molecular Grade (96%) Ethanol",2023-03-29,"20","buddy_20",08:00:00
"GIN-20-DRS","ginger","SA",5,2,"DNA/RNA Shield",2023-03-29,"20","ginger_20",08:00:00
"GIN-20-MGE","ginger","SA",5,2,"Molecular Grade (96%) Ethanol",2023-03-29,"20","ginger_20",08:00:00
"HAM-21-DRS","hamlet","SA",5,2,"DNA/RNA Shield",2023-03-30,"21","hamlet_21",08:00:00
"HAM-21-MGE","hamlet","SA",5,2,"Molecular Grade (96%) Ethanol",2023-03-30,"21","hamlet_21",08:00:00
"HER-21-DRS","hera","SA",5,2,"DNA/RNA Shield",2023-03-30,"21","hera_21",08:00:00
"HER-21-MGE","hera","SA",5,2,"Molecular Grade (96%) Ethanol",2023-03-30,"21","hera_21",08:00:00
"JAR-21-DRS","jarjarbinks","SA",5,2,"DNA/RNA Shield",2023-03-30,"21","jarjarbinks_21",08:00:00
"JAR-21-MGE","jarjarbinks","SA",5,2,"Molecular Grade (96%) Ethanol",2023-03-30,"21","jarjarbinks_21",08:00:00
"OPH-21-DRS","ophelia","SA",5,1,"DNA/RNA Shield",2023-03-30,"21","ophelia_21",08:00:00
"OPH-21-MGE","ophelia","SA",5,1,"Molecular Grade (96%) Ethanol",2023-03-30,"21","ophelia_21",08:00:00
"KUB-21-DRS","kubo","SA",5,2,"DNA/RNA Shield",2023-03-30,"21","kubo_21",08:00:00
"KUB-21-MGE","kubo","SA",5,2,"Molecular Grade (96%) Ethanol",2023-03-30,"21","kubo_21",08:00:00
"KOR-21-DRS","korra","SA",5,2,"DNA/RNA Shield",2023-03-30,"21","korra_21",08:00:00
"KOR-21-MGE","korra","SA",5,2,"Molecular Grade (96%) Ethanol",2023-03-30,"21","korra_21",08:00:00
"WOL-21-DRS","wolverine","SA",5,3,"DNA/RNA Shield",2023-03-30,"21","wolverine_21",08:00:00
"WOL-21-MGE","wolverine","SA",5,3,"Molecular Grade (96%) Ethanol",2023-03-30,"21","wolverine_21",08:00:00
"IRI-21-DRS","iris","SA",5,3,"DNA/RNA Shield",2023-03-30,"21","iris_21",08:00:00
"IRI-21-MGE","iris","SA",5,3,"Molecular Grade (96%) Ethanol",2023-03-30,"21","iris_21",08:00:00
"BUD-21-DRS","buddy","SA",5,3,"DNA/RNA Shield",2023-03-30,"21","buddy_21",07:30:00
"BUD-21-MGE","buddy","SA",5,3,"Molecular Grade (96%) Ethanol",2023-03-30,"21","buddy_21",07:30:00
"JOA-21-DRS","joans","SA",5,3,"DNA/RNA Shield",2023-03-30,"21","joans_21",07:30:00
"JOA-21-MGE","joans","SA",5,3,"Molecular Grade (96%) Ethanol",2023-03-30,"21","joans_21",07:30:00
"HAM-22-DRS","hamlet","SA/GR",5,2,"DNA/RNA Shield",2023-03-31,"22","hamlet_22",08:00:00
"HAM-22-MGE","hamlet","SA/GR",5,2,"Molecular Grade (96%) Ethanol",2023-03-31,"22","hamlet_22",08:00:00
"HER-22-DRS","hera","SA/GR",5,2,"DNA/RNA Shield",2023-03-31,"22","hera_22",08:00:00
"HER-22-MGE","hera","SA/GR",5,2,"Molecular Grade (96%) Ethanol",2023-03-31,"22","hera_22",08:00:00
"JAR-22-DRS","jarjarbinks","SA/GR",5,2,"DNA/RNA Shield",2023-03-31,"22","jarjarbinks_22",08:00:00
"JAR-22-MGE","jarjarbinks","SA/GR",5,2,"Molecular Grade (96%) Ethanol",2023-03-31,"22","jarjarbinks_22",08:00:00
"OPH-22-DRS","ophelia","SA/GR",5,1,"DNA/RNA Shield",2023-03-31,"22","ophelia_22",08:00:00
"OPH-22-MGE","ophelia","SA/GR",5,1,"Molecular Grade (96%) Ethanol",2023-03-31,"22","ophelia_22",08:00:00
"KUB-22-DRS","kubo","SA/GR",5,2,"DNA/RNA Shield",2023-03-31,"22","kubo_22",08:00:00
"KUB-22-MGE","kubo","SA/GR",5,2,"Molecular Grade (96%) Ethanol",2023-03-31,"22","kubo_22",08:00:00
"KOR-22-DRS","korra","SA/GR",5,3,"DNA/RNA Shield",2023-03-31,"22","korra_22",08:00:00
"KOR-22-MGE","korra","SA/GR",5,3,"Molecular Grade (96%) Ethanol",2023-03-31,"22","korra_22",08:00:00
"WOL-22-DRS","wolverine","SA/GR",5,2,"DNA/RNA Shield",2023-03-31,"22","wolverine_22",08:00:00
"WOL-22-MGE","wolverine","SA/GR",5,2,"Molecular Grade (96%) Ethanol",2023-03-31,"22","wolverine_22",08:00:00
"IRI-22-DRS","iris","SA/GR",5,3,"DNA/RNA Shield",2023-03-31,"22","iris_22",08:00:00
"IRI-22-MGE","iris","SA/GR",5,3,"Molecular Grade (96%) Ethanol",2023-03-31,"22","iris_22",08:00:00
"GOO-22-DRS","goose","SA/GR",5,2,"DNA/RNA Shield",2023-03-31,"22","goose_22",07:30:00
"GOO-22-MGE","goose","SA/GR",5,2,"Molecular Grade (96%) Ethanol",2023-03-31,"22","goose_22",07:30:00
"LAM-22-DRS","lambchop","SA/GR",5,3,"DNA/RNA Shield",2023-03-31,"22","lambchop_22",07:30:00
"LAM-22-MGE","lambchop","SA/GR",5,3,"Molecular Grade (96%) Ethanol",2023-03-31,"22","lambchop_22",07:30:00
"FRA-22-DRS","franc","SA/GR",5,3,"DNA/RNA Shield",2023-03-31,"22","franc_22",07:30:00
"FRA-22-MGE","franc","SA/GR",5,3,"Molecular Grade (96%) Ethanol",2023-03-31,"22","franc_22",07:30:00
"IVY-22-DRS","ivy","SA/GR",5,2,"DNA/RNA Shield",2023-03-31,"22","ivy_22",07:30:00
"IVY-22-MGE","ivy","SA/GR",5,2,"Molecular Grade (96%) Ethanol",2023-03-31,"22","ivy_22",07:30:00
"GRO-22-DRS","grogu","SA/GR",5,2,"DNA/RNA Shield",2023-03-31,"22","grogu_22",07:30:00
"GRO-22-MGE","grogu","SA/GR",5,2,"Molecular Grade (96%) Ethanol",2023-03-31,"22","grogu_22",07:30:00
"MAR-22-DRS","marshmallow","SA/GR",5,2,"DNA/RNA Shield",2023-03-31,"22","marshmallow_22",07:30:00
"MAR-22-MGE","marshmallow","SA/GR",5,2,"Molecular Grade (96%) Ethanol",2023-03-31,"22","marshmallow_22",07:30:00
"BUD-22-DRS","buddy","SA/GR",5,1,"DNA/RNA Shield",2023-03-31,"22","buddy_22",07:30:00
"BUD-22-MGE","buddy","SA/GR",5,1,"Molecular Grade (96%) Ethanol",2023-03-31,"22","buddy_22",07:30:00
"JOA-22-DRS","joans","SA/GR",5,1,"DNA/RNA Shield",2023-03-31,"22","joans_22",07:30:00
"JOA-22-MGE","joans","SA/GR",5,1,"Molecular Grade (96%) Ethanol",2023-03-31,"22","joans_22",07:30:00
"HEN-22-DRS","henry","SA/GR",5,2,"DNA/RNA Shield",2023-03-31,"22","henry_22",07:30:00
"HEN-22-MGE","henry","SA/GR",5,2,"Molecular Grade (96%) Ethanol",2023-03-31,"22","henry_22",07:30:00
"GIN-22-DRS","ginger","SA/GR",5,2,"DNA/RNA Shield",2023-03-31,"22","ginger_22",07:30:00
"GIN-22-MGE","ginger","SA/GR",5,2,"Molecular Grade (96%) Ethanol",2023-03-31,"22","ginger_22",07:30:00
"HAM-23-DRS","hamlet","SA",5,5,"DNA/RNA Shield",2023-04-01,"23","hamlet_23",08:00:00
"HAM-23-MGE","hamlet","SA",5,5,"Molecular Grade (96%) Ethanol",2023-04-01,"23","hamlet_23",08:00:00
"HER-23-DRS","hera","SA",5,2,"DNA/RNA Shield",2023-04-01,"23","hera_23",08:00:00
"HER-23-MGE","hera","SA",5,2,"Molecular Grade (96%) Ethanol",2023-04-01,"23","hera_23",08:00:00
