SampleID	SampleSubject	SampleDate	SampleCollectedBy	SampleNotes	SampleBox	Bristol	SampleTime	SampleStabilizer
IRI-50-DRS	iris	4/28/23	SA/GR		17	3	730	DNA/RNA Shield
IRI-50-MGE	iris	4/28/23	SA/GR		17	3	730	Molecular Grade (96%) Ethanol
GOO-50-DRS	goose	4/28/23	SA/GR		17	2	800	DNA/RNA Shield
GOO-50-MGE	goose	4/28/23	SA/GR		17	2	800	Molecular Grade (96%) Ethanol
LAM-50-DRS	lambchop	4/28/23	SA/GR		17	3	800	DNA/RNA Shield
LAM-50-MGE	lambchop	4/28/23	SA/GR		17	3	800	Molecular Grade (96%) Ethanol
FRA-50-DRS	franc	4/28/23	SA/GR		18	3	800	DNA/RNA Shield
FRA-50-MGE	franc	4/28/23	SA/GR		18	3	800	Molecular Grade (96%) Ethanol
IVY-50-DRS	ivy	4/28/23	SA/GR		18	3	800	DNA/RNA Shield
IVY-50-MGE	ivy	4/28/23	SA/GR		18	3	800	Molecular Grade (96%) Ethanol
CHA-50-DRS	charles	4/28/23	SA/GR		18	3	800	DNA/RNA Shield
CHA-50-MGE	charles	4/28/23	SA/GR		18	3	800	Molecular Grade (96%) Ethanol
GRO-50-DRS	grogu	4/28/23	SA/GR		18	3	800	DNA/RNA Shield
GRO-50-MGE	grogu	4/28/23	SA/GR		18	3	800	Molecular Grade (96%) Ethanol
MAR-50-DRS	marshmallow	4/28/23	SA/GR		18	3	800	DNA/RNA Shield
MAR-50-MGE	marshmallow	4/28/23	SA/GR		18	3	800	Molecular Grade (96%) Ethanol
BUD-50-DRS	buddy	4/28/23	SA/GR		18	2	800	DNA/RNA Shield
BUD-50-MGE	buddy	4/28/23	SA/GR		18	2	800	Molecular Grade (96%) Ethanol
JOA-50-DRS	joans	4/28/23	SA/GR		18	3	800	DNA/RNA Shield
JOA-50-MGE	joans	4/28/23	SA/GR		18	3	800	Molecular Grade (96%) Ethanol
HEN-50-DRS	henry	4/28/23	SA/GR		18	3	800	DNA/RNA Shield
HEN-50-MGE	henry	4/28/23	SA/GR		18	3	800	Molecular Grade (96%) Ethanol
GIN-50-DRS	ginger	4/28/23	SA/GR		18	3	800	DNA/RNA Shield
GIN-50-MGE	ginger	4/28/23	SA/GR		18	3	800	Molecular Grade (96%) Ethanol
GOO-51-DRS	goose	4/29/23	SA		18	3	800	DNA/RNA Shield
GOO-51-MGE	goose	4/29/23	SA		18	3	800	Molecular Grade (96%) Ethanol
LAM-51-DRS	lambchop	4/29/23	SA		18	3	800	DNA/RNA Shield
LAM-51-MGE	lambchop	4/29/23	SA		18	3	800	Molecular Grade (96%) Ethanol
FRA-51-DRS	franc	4/29/23	SA		18	3	800	DNA/RNA Shield
FRA-51-MGE	franc	4/29/23	SA		18	3	800	Molecular Grade (96%) Ethanol
IVY-51-DRS	ivy	4/29/23	SA		18	5	800	DNA/RNA Shield
IVY-51-MGE	ivy	4/29/23	SA		18	5	800	Molecular Grade (96%) Ethanol
CHA-51-DRS	charles	4/29/23	SA		18	3	800	DNA/RNA Shield
CHA-51-MGE	charles	4/29/23	SA		18	3	800	Molecular Grade (96%) Ethanol
GRO-51-DRS	grogu	4/29/23	SA		18	3	800	DNA/RNA Shield
GRO-51-MGE	grogu	4/29/23	SA		18	3	800	Molecular Grade (96%) Ethanol
MAR-51-DRS	marshmallow	4/29/23	SA		18	3	800	DNA/RNA Shield
MAR-51-MGE	marshmallow	4/29/23	SA		18	3	800	Molecular Grade (96%) Ethanol
BUD-51-DRS	buddy	4/29/23	SA		18	3	800	DNA/RNA Shield
BUD-51-MGE	buddy	4/29/23	SA		18	3	800	Molecular Grade (96%) Ethanol
JOA-51-DRS	joans	4/29/23	SA		18	3	800	DNA/RNA Shield
JOA-51-MGE	joans	4/29/23	SA		18	3	800	Molecular Grade (96%) Ethanol
HEN-51-DRS	henry	4/29/23	SA		18	4	800	DNA/RNA Shield
HEN-51-MGE	henry	4/29/23	SA		18	4	800	Molecular Grade (96%) Ethanol
GIN-51-DRS	ginger	4/29/23	SA		18	2	800	DNA/RNA Shield
GIN-51-MGE	ginger	4/29/23	SA		18	2	800	Molecular Grade (96%) Ethanol
HAM-52-DRS	hamlet	4/30/23	SA		18	2	730	DNA/RNA Shield
HAM-52-MGE	hamlet	4/30/23	SA		18	2	730	Molecular Grade (96%) Ethanol
HER-52-DRS	hera	4/30/23	SA		18	2	730	DNA/RNA Shield
HER-52-MGE	hera	4/30/23	SA		18	2	730	Molecular Grade (96%) Ethanol
JAR-52-DRS	jarjarbinks	4/30/23	SA		18	2	730	DNA/RNA Shield
JAR-52-MGE	jarjarbinks	4/30/23	SA		18	2	730	Molecular Grade (96%) Ethanol
OPH-52-DRS	ophelia	4/30/23	SA		18	1	730	DNA/RNA Shield
OPH-52-MGE	ophelia	4/30/23	SA		18	1	730	Molecular Grade (96%) Ethanol
KUB-52-DRS	kubo	4/30/23	SA		18	2	730	DNA/RNA Shield
KUB-52-MGE	kubo	4/30/23	SA		18	2	730	Molecular Grade (96%) Ethanol
KOR-52-DRS	korra	4/30/23	SA		18	3	730	DNA/RNA Shield
KOR-52-MGE	korra	4/30/23	SA		18	3	730	Molecular Grade (96%) Ethanol
WOL-52-DRS	wolverine	4/30/23	SA		18	3	730	DNA/RNA Shield
WOL-52-MGE	wolverine	4/30/23	SA		18	3	730	Molecular Grade (96%) Ethanol
IRI-52-DRS	iris	4/30/23	SA		18	2	730	DNA/RNA Shield
IRI-52-MGE	iris	4/30/23	SA		18	2	730	Molecular Grade (96%) Ethanol
GOO-52-DRS	goose	4/30/23	SA		18	3	800	DNA/RNA Shield
GOO-52-MGE	goose	4/30/23	SA		18	3	800	Molecular Grade (96%) Ethanol
LAM-52-DRS	lambchop	4/30/23	SA		18	3	800	DNA/RNA Shield
LAM-52-MGE	lambchop	4/30/23	SA		18	3	800	Molecular Grade (96%) Ethanol
FRA-52-DRS	franc	4/30/23	SA		18	2	800	DNA/RNA Shield
FRA-52-MGE	franc	4/30/23	SA		18	2	800	Molecular Grade (96%) Ethanol
IVY-52-DRS	ivy	4/30/23	SA		18	3	800	DNA/RNA Shield
IVY-52-MGE	ivy	4/30/23	SA		18	3	800	Molecular Grade (96%) Ethanol
CHA-52-DRS	charles	4/30/23	SA		18	3	800	DNA/RNA Shield
CHA-52-MGE	charles	4/30/23	SA		18	3	800	Molecular Grade (96%) Ethanol
GRO-52-DRS	grogu	4/30/23	SA		18	3	800	DNA/RNA Shield
GRO-52-MGE	grogu	4/30/23	SA		18	3	800	Molecular Grade (96%) Ethanol
MAR-52-DRS	marshmallow	4/30/23	SA		18	3	800	DNA/RNA Shield
MAR-52-MGE	marshmallow	4/30/23	SA		18	3	800	Molecular Grade (96%) Ethanol
BUD-52-DRS	buddy	4/30/23	SA		19	4	800	DNA/RNA Shield
BUD-52-MGE	buddy	4/30/23	SA		19	4	800	Molecular Grade (96%) Ethanol
JOA-52-DRS	joans	4/30/23	SA		19	3	800	DNA/RNA Shield
JOA-52-MGE	joans	4/30/23	SA		19	3	800	Molecular Grade (96%) Ethanol
HEN-52-DRS	henry	4/30/23	SA		19	2	800	DNA/RNA Shield
HEN-52-MGE	henry	4/30/23	SA		19	2	800	Molecular Grade (96%) Ethanol
GIN-52-DRS	ginger	4/30/23	SA		19	2	800	DNA/RNA Shield
GIN-52-MGE	ginger	4/30/23	SA		19	2	800	Molecular Grade (96%) Ethanol
HAM-53-DRS	hamlet	5/1/23	SA/GR		19	2	730	DNA/RNA Shield
HAM-53-MGE	hamlet	5/1/23	SA/GR		19	2	730	Molecular Grade (96%) Ethanol
HER-53-DRS	hera	5/1/23	SA/GR		19	3	730	DNA/RNA Shield
HER-53-MGE	hera	5/1/23	SA/GR		19	3	730	Molecular Grade (96%) Ethanol
JAR-53-DRS	jarjarbinks	5/1/23	SA/GR		19	3	730	DNA/RNA Shield
JAR-53-MGE	jarjarbinks	5/1/23	SA/GR		19	3	730	Molecular Grade (96%) Ethanol
OPH-53-DRS	ophelia	5/1/23	SA/GR		19	1	730	DNA/RNA Shield
OPH-53-MGE	ophelia	5/1/23	SA/GR		19	1	730	Molecular Grade (96%) Ethanol
KUB-53-DRS	kubo	5/1/23	SA/GR		19	2	730	DNA/RNA Shield
KUB-53-MGE	kubo	5/1/23	SA/GR		19	2	730	Molecular Grade (96%) Ethanol
KOR-53-DRS	korra	5/1/23	SA/GR		19	3	730	DNA/RNA Shield
KOR-53-MGE	korra	5/1/23	SA/GR		19	3	730	Molecular Grade (96%) Ethanol
WOL-53-DRS	wolverine	5/1/23	SA/GR		19	2	730	DNA/RNA Shield
WOL-53-MGE	wolverine	5/1/23	SA/GR		19	2	730	Molecular Grade (96%) Ethanol
IRI-53-DRS	iris	5/1/23	SA/GR		19	3	730	DNA/RNA Shield
IRI-53-MGE	iris	5/1/23	SA/GR		19	3	730	Molecular Grade (96%) Ethanol
GOO-53-DRS	goose	5/1/23	SA/GR		19	3	800	DNA/RNA Shield
GOO-53-MGE	goose	5/1/23	SA/GR		19	3	800	Molecular Grade (96%) Ethanol
LAM-53-DRS	lambchop	5/1/23	SA/GR		19	3	800	DNA/RNA Shield
LAM-53-MGE	lambchop	5/1/23	SA/GR		19	3	800	Molecular Grade (96%) Ethanol
FRA-53-DRS	franc	5/1/23	SA/GR		19	3	800	DNA/RNA Shield
FRA-53-MGE	franc	5/1/23	SA/GR		19	3	800	Molecular Grade (96%) Ethanol
IVY-53-DRS	ivy	5/1/23	SA/GR		19	3	800	DNA/RNA Shield
IVY-53-MGE	ivy	5/1/23	SA/GR		19	3	800	Molecular Grade (96%) Ethanol
CHA-53-DRS	charles	5/1/23	SA/GR		19	3	800	DNA/RNA Shield
CHA-53-MGE	charles	5/1/23	SA/GR		19	3	800	Molecular Grade (96%) Ethanol
GRO-53-DRS	grogu	5/1/23	SA/GR		19	3	800	DNA/RNA Shield
GRO-53-MGE	grogu	5/1/23	SA/GR		19	3	800	Molecular Grade (96%) Ethanol
MAR-53-DRS	marshmallow	5/1/23	SA/GR		19	3	800	DNA/RNA Shield
MAR-53-MGE	marshmallow	5/1/23	SA/GR		19	3	800	Molecular Grade (96%) Ethanol
BUD-53-DRS	buddy	5/1/23	SA/GR		19	3	800	DNA/RNA Shield
BUD-53-MGE	buddy	5/1/23	SA/GR		19	3	800	Molecular Grade (96%) Ethanol
JOA-53-DRS	joans	5/1/23	SA/GR		19	3	800	DNA/RNA Shield
JOA-53-MGE	joans	5/1/23	SA/GR		19	3	800	Molecular Grade (96%) Ethanol
HEN-53-DRS	henry	5/1/23	SA/GR		19	3	800	DNA/RNA Shield
HEN-53-MGE	henry	5/1/23	SA/GR		19	3	800	Molecular Grade (96%) Ethanol
GIN-53-DRS	ginger	5/1/23	SA/GR		19	2	800	DNA/RNA Shield
GIN-53-MGE	ginger	5/1/23	SA/GR		19	2	800	Molecular Grade (96%) Ethanol
FRA-54-DRS	franc	5/2/23	SA		19	3	730	DNA/RNA Shield
FRA-54-MGE	franc	5/2/23	SA		19	3	730	Molecular Grade (96%) Ethanol
IVY-54-DRS	ivy	5/2/23	SA		19	2	730	DNA/RNA Shield
IVY-54-MGE	ivy	5/2/23	SA		19	2	730	Molecular Grade (96%) Ethanol
CHA-54-DRS	charles	5/2/23	SA		19	3	730	DNA/RNA Shield
CHA-54-MGE	charles	5/2/23	SA		19	3	730	Molecular Grade (96%) Ethanol
GRO-54-DRS	grogu	5/2/23	SA		19	3	730	DNA/RNA Shield
GRO-54-MGE	grogu	5/2/23	SA		19	3	730	Molecular Grade (96%) Ethanol
MAR-54-DRS	marshmallow	5/2/23	SA		19	3	730	DNA/RNA Shield
MAR-54-MGE	marshmallow	5/2/23	SA		19	3	730	Molecular Grade (96%) Ethanol
BUD-54-DRS	buddy	5/2/23	SA		19	2	730	DNA/RNA Shield
BUD-54-MGE	buddy	5/2/23	SA		19	2	730	Molecular Grade (96%) Ethanol
JOA-54-DRS	joans	5/2/23	SA		19	3	730	DNA/RNA Shield
JOA-54-MGE	joans	5/2/23	SA		19	3	730	Molecular Grade (96%) Ethanol
HEN-54-DRS	henry	5/2/23	SA		19	3	730	DNA/RNA Shield
HEN-54-MGE	henry	5/2/23	SA		19	3	730	Molecular Grade (96%) Ethanol
GIN-54-DRS	ginger	5/2/23	SA		19	2	730	DNA/RNA Shield
GIN-54-MGE	ginger	5/2/23	SA		19	2	730	Molecular Grade (96%) Ethanol
HAM-55-DRS	hamlet	5/3/23	SA/GR		19	1	730	DNA/RNA Shield
HAM-55-MGE	hamlet	5/3/23	SA/GR		19	1	730	Molecular Grade (96%) Ethanol
HER-55-DRS	hera	5/3/23	SA/GR		20	2	730	DNA/RNA Shield
HER-55-MGE	hera	5/3/23	SA/GR		20	2	730	Molecular Grade (96%) Ethanol
JAR-55-DRS	jarjarbinks	5/3/23	SA/GR		20	2	730	DNA/RNA Shield
JAR-55-MGE	jarjarbinks	5/3/23	SA/GR		20	2	730	Molecular Grade (96%) Ethanol
OPH-55-DRS	ophelia	5/3/23	SA/GR		20	1	730	DNA/RNA Shield
OPH-55-MGE	ophelia	5/3/23	SA/GR		20	1	730	Molecular Grade (96%) Ethanol
KUB-55-DRS	kubo	5/3/23	SA/GR		20	2	730	DNA/RNA Shield
KUB-55-MGE	kubo	5/3/23	SA/GR		20	2	730	Molecular Grade (96%) Ethanol
KOR-55-DRS	korra	5/3/23	SA/GR		20	3	730	DNA/RNA Shield
KOR-55-MGE	korra	5/3/23	SA/GR		20	3	730	Molecular Grade (96%) Ethanol
WOL-55-DRS	wolverine	5/3/23	SA/GR		20	2	730	DNA/RNA Shield
WOL-55-MGE	wolverine	5/3/23	SA/GR		20	2	730	Molecular Grade (96%) Ethanol
IRI-55-DRS	iris	5/3/23	SA/GR		20	3	730	DNA/RNA Shield
IRI-55-MGE	iris	5/3/23	SA/GR		20	3	730	Molecular Grade (96%) Ethanol
GOO-55-DRS	goose	5/3/23	SA/GR		20	2	800	DNA/RNA Shield
GOO-55-MGE	goose	5/3/23	SA/GR		20	2	800	Molecular Grade (96%) Ethanol
LAM-55-DRS	lambchop	5/3/23	SA/GR		20	3	800	DNA/RNA Shield
LAM-55-MGE	lambchop	5/3/23	SA/GR		20	3	800	Molecular Grade (96%) Ethanol
FRA-55-DRS	franc	5/3/23	SA/GR		20	3	800	DNA/RNA Shield
FRA-55-MGE	franc	5/3/23	SA/GR		20	3	800	Molecular Grade (96%) Ethanol
IVY-55-DRS	ivy	5/3/23	SA/GR		20	4	800	DNA/RNA Shield
IVY-55-MGE	ivy	5/3/23	SA/GR		20	4	800	Molecular Grade (96%) Ethanol
CHA-55-DRS	charles	5/3/23	SA/GR		20	3	800	DNA/RNA Shield
CHA-55-MGE	charles	5/3/23	SA/GR		20	3	800	Molecular Grade (96%) Ethanol
GRO-55-DRS	grogu	5/3/23	SA/GR		20	3	800	DNA/RNA Shield
GRO-55-MGE	grogu	5/3/23	SA/GR		20	3	800	Molecular Grade (96%) Ethanol
MAR-55-DRS	marshmallow	5/3/23	SA/GR		20	3	800	DNA/RNA Shield
MAR-55-MGE	marshmallow	5/3/23	SA/GR		20	3	800	Molecular Grade (96%) Ethanol
BUD-55-DRS	buddy	5/3/23	SA/GR		20	3	800	DNA/RNA Shield
BUD-55-MGE	buddy	5/3/23	SA/GR		20	3	800	Molecular Grade (96%) Ethanol
JOA-55-DRS	joans	5/3/23	SA/GR		20	3	800	DNA/RNA Shield
JOA-55-MGE	joans	5/3/23	SA/GR		20	3	800	Molecular Grade (96%) Ethanol
HEN-55-DRS	henry	5/3/23	SA/GR		20	3	800	DNA/RNA Shield
HEN-55-MGE	henry	5/3/23	SA/GR		20	3	800	Molecular Grade (96%) Ethanol
GIN-55-DRS	ginger	5/3/23	SA/GR		20	3	800	DNA/RNA Shield
GIN-55-MGE	ginger	5/3/23	SA/GR		20	3	800	Molecular Grade (96%) Ethanol
HAM-56-DRS	hamlet	5/4/23	SA		20	2	730	DNA/RNA Shield
HAM-56-MGE	hamlet	5/4/23	SA		20	2	730	Molecular Grade (96%) Ethanol
HER-56-DRS	hera	5/4/23	SA		20	2	730	DNA/RNA Shield
HER-56-MGE	hera	5/4/23	SA		20	2	730	Molecular Grade (96%) Ethanol
JAR-56-DRS	jarjarbinks	5/4/23	SA		20	2	730	DNA/RNA Shield
JAR-56-MGE	jarjarbinks	5/4/23	SA		20	2	730	Molecular Grade (96%) Ethanol
OPH-56-DRS	ophelia	5/4/23	SA		20	2	730	DNA/RNA Shield
OPH-56-MGE	ophelia	5/4/23	SA		20	2	730	Molecular Grade (96%) Ethanol
KUB-56-DRS	kubo	5/4/23	SA		20	2	730	DNA/RNA Shield
KUB-56-MGE	kubo	5/4/23	SA		20	2	730	Molecular Grade (96%) Ethanol
KOR-56-DRS	korra	5/4/23	SA		20	3	730	DNA/RNA Shield
KOR-56-MGE	korra	5/4/23	SA		20	3	730	Molecular Grade (96%) Ethanol
WOL-56-DRS	wolverine	5/4/23	SA		20	2	730	DNA/RNA Shield
WOL-56-MGE	wolverine	5/4/23	SA		20	2	730	Molecular Grade (96%) Ethanol
IRI-56-DRS	iris	5/4/23	SA		20	3	730	DNA/RNA Shield
IRI-56-MGE	iris	5/4/23	SA		20	3	730	Molecular Grade (96%) Ethanol
GOO-56-DRS	goose	5/4/23	SA		20	4	800	DNA/RNA Shield
GOO-56-MGE	goose	5/4/23	SA		20	4	800	Molecular Grade (96%) Ethanol
LAM-56-DRS	lambchop	5/4/23	SA		20	3	800	DNA/RNA Shield
LAM-56-MGE	lambchop	5/4/23	SA		20	3	800	Molecular Grade (96%) Ethanol
FRA-56-DRS	franc	5/4/23	SA		20	2	800	DNA/RNA Shield
FRA-56-MGE	franc	5/4/23	SA		20	2	800	Molecular Grade (96%) Ethanol
IVY-56-DRS	ivy	5/4/23	SA		20	3	800	DNA/RNA Shield
IVY-56-MGE	ivy	5/4/23	SA		20	3	800	Molecular Grade (96%) Ethanol
CHA-56-DRS	charles	5/4/23	SA		20	3	800	DNA/RNA Shield
CHA-56-MGE	charles	5/4/23	SA		20	3	800	Molecular Grade (96%) Ethanol
GRO-56-DRS	grogu	5/4/23	SA		20	3	800	DNA/RNA Shield
GRO-56-MGE	grogu	5/4/23	SA		20	3	800	Molecular Grade (96%) Ethanol
MAR-56-DRS	marshmallow	5/4/23	SA		20	3	800	DNA/RNA Shield
MAR-56-MGE	marshmallow	5/4/23	SA		20	3	800	Molecular Grade (96%) Ethanol
BUD-56-DRS	buddy	5/4/23	SA		21	3	800	DNA/RNA Shield
BUD-56-MGE	buddy	5/4/23	SA		21	3	800	Molecular Grade (96%) Ethanol
JOA-56-DRS	joans	5/4/23	SA		21	2	800	DNA/RNA Shield
JOA-56-MGE	joans	5/4/23	SA		21	2	800	Molecular Grade (96%) Ethanol
HEN-56-DRS	henry	5/4/23	SA		21	4	800	DNA/RNA Shield
HEN-56-MGE	henry	5/4/23	SA		21	4	800	Molecular Grade (96%) Ethanol
GIN-56-DRS	ginger	5/4/23	SA		21	3	800	DNA/RNA Shield
GIN-56-MGE	ginger	5/4/23	SA		21	3	800	Molecular Grade (96%) Ethanol
HAM-57-DRS	hamlet	5/5/23	SA		21	2	730	DNA/RNA Shield
HAM-57-MGE	hamlet	5/5/23	SA		21	2	730	Molecular Grade (96%) Ethanol
HER-57-DRS	hera	5/5/23	SA		21	2	730	DNA/RNA Shield
HER-57-MGE	hera	5/5/23	SA		21	2	730	Molecular Grade (96%) Ethanol
JAR-57-DRS	jarjarbinks	5/5/23	SA		21	2	730	DNA/RNA Shield
JAR-57-MGE	jarjarbinks	5/5/23	SA		21	2	730	Molecular Grade (96%) Ethanol
OPH-57-DRS	ophelia	5/5/23	SA		21	2	730	DNA/RNA Shield
OPH-57-MGE	ophelia	5/5/23	SA		21	2	730	Molecular Grade (96%) Ethanol
KUB-57-DRS	kubo	5/5/23	SA		21	2	730	DNA/RNA Shield
KUB-58-MGE	kubo	5/5/23	SA		21	2	730	Molecular Grade (96%) Ethanol
KOR-57-DRS	korra	5/5/23	SA		21	3	730	DNA/RNA Shield
KOR-57-MGE	korra	5/5/23	SA		21	3	730	Molecular Grade (96%) Ethanol
WOL-57-DRS	wolverine	5/5/23	SA		21	2	730	DNA/RNA Shield
WOL-57-MGE	wolverine	5/5/23	SA		21	2	730	Molecular Grade (96%) Ethanol
IRI-57-DRS	iris	5/5/23	SA		21	3	730	DNA/RNA Shield
IRI-57-MGE	iris	5/5/23	SA		21	3	730	Molecular Grade (96%) Ethanol
GOO-57-DRS	goose	5/5/23	SA		21	3	800	DNA/RNA Shield
GOO-57-MGE	goose	5/5/23	SA		21	3	800	Molecular Grade (96%) Ethanol
LAM-57-DRS	lambchop	5/5/23	SA		21	3	800	DNA/RNA Shield
LAM-57-MGE	lambchop	5/5/23	SA		21	3	800	Molecular Grade (96%) Ethanol
FRA-57-DRS	franc	5/5/23	SA		21	2	800	DNA/RNA Shield
FRA-57-MGE	franc	5/5/23	SA		21	2	800	Molecular Grade (96%) Ethanol
IVY-57-DRS	ivy	5/5/23	SA		21	3	800	DNA/RNA Shield
IVY-57-MGE	ivy	5/5/23	SA		21	3	800	Molecular Grade (96%) Ethanol
CHA-57-DRS	charles	5/5/23	SA		21	3	800	DNA/RNA Shield
CHA-57-MGE	charles	5/5/23	SA		21	3	800	Molecular Grade (96%) Ethanol
GRO-57-DRS	grogu	5/5/23	SA		21	3	800	DNA/RNA Shield
GRO-57-MGE	grogu	5/5/23	SA		21	3	800	Molecular Grade (96%) Ethanol
MAR-57-DRS	marshmallow	5/5/23	SA		21	2	800	DNA/RNA Shield
MAR-57-MGE	marshmallow	5/5/23	SA		21	2	800	Molecular Grade (96%) Ethanol
BUD-57-DRS	buddy	5/5/23	SA		21	3	800	DNA/RNA Shield
BUD-57-MGE	buddy	5/5/23	SA		21	3	800	Molecular Grade (96%) Ethanol
JOA-57-DRS	joans	5/5/23	SA		21	2	800	DNA/RNA Shield
JOA-57-MGE	joans	5/5/23	SA		21	2	800	Molecular Grade (96%) Ethanol
HEN-57-DRS	henry	5/5/23	SA		21	6	800	DNA/RNA Shield
HEN-57-MGE	henry	5/5/23	SA		21	6	800	Molecular Grade (96%) Ethanol
GIN-57-DRS	ginger	5/5/23	SA		21	2	800	DNA/RNA Shield
GIN-57-MGE	ginger	5/5/23	SA		21	2	800	Molecular Grade (96%) Ethanol
HAM-58-DRS	hamlet	5/6/23	SA		21	2	730	DNA/RNA Shield
HAM-58-MGE	hamlet	5/6/23	SA		21	2	730	Molecular Grade (96%) Ethanol
HER-58-DRS	hera	5/6/23	SA		21	2	730	DNA/RNA Shield
HER-58-MGE	hera	5/6/23	SA		21	2	730	Molecular Grade (96%) Ethanol
JAR-58-DRS	jarjarbinks	5/6/23	SA		21	3	730	DNA/RNA Shield
JAR-58-MGE	jarjarbinks	5/6/23	SA		21	3	730	Molecular Grade (96%) Ethanol
OPH-58-DRS	ophelia	5/6/23	SA		21	2	730	DNA/RNA Shield
OPH-58-MGE	ophelia	5/6/23	SA		21	2	730	Molecular Grade (96%) Ethanol
KUB-58-DRS	kubo	5/6/23	SA		21	2	730	DNA/RNA Shield
KUB-58-MGE	kubo	5/6/23	SA		21	2	730	Molecular Grade (96%) Ethanol
KOR-58-DRS	korra	5/6/23	SA		21	3	730	DNA/RNA Shield
KOR-58-MGE	korra	5/6/23	SA		21	3	730	Molecular Grade (96%) Ethanol
WOL-58-DRS	wolverine	5/6/23	SA		21	2	730	DNA/RNA Shield
WOL-58-MGE	wolverine	5/6/23	SA		21	2	730	Molecular Grade (96%) Ethanol
IRI-58-DRS	iris	5/6/23	SA		21	3	730	DNA/RNA Shield
IRI-58-MGE	iris	5/6/23	SA		21	3	730	Molecular Grade (96%) Ethanol
GOO-58-DRS	goose	5/6/23	SA		21	3	800	DNA/RNA Shield
GOO-58-MGE	goose	5/6/23	SA		21	3	800	Molecular Grade (96%) Ethanol
LAM-58-DRS	lambchop	5/6/23	SA		21	3	800	DNA/RNA Shield
LAM-58-MGE	lambchop	5/6/23	SA		21	3	800	Molecular Grade (96%) Ethanol
FRA-58-DRS	franc	5/6/23	SA		21	2	800	DNA/RNA Shield
FRA-58-MGE	franc	5/6/23	SA		21	2	800	Molecular Grade (96%) Ethanol
IVY-58-DRS	ivy	5/6/23	SA		21	3	800	DNA/RNA Shield
IVY-58-MGE	ivy	5/6/23	SA		21	3	800	Molecular Grade (96%) Ethanol
CHA-58-DRS	charles	5/6/23	SA		21	3	800	DNA/RNA Shield
CHA-58-MGE	charles	5/6/23	SA		21	3	800	Molecular Grade (96%) Ethanol
GRO-58-DRS	grogu	5/6/23	SA		21	3	800	DNA/RNA Shield
GRO-58-MGE	grogu	5/6/23	SA		21	3	800	Molecular Grade (96%) Ethanol
MAR-58-DRS	marshmallow	5/6/23	SA		21	2	800	DNA/RNA Shield
MAR-58-MGE	marshmallow	5/6/23	SA		21	2	800	Molecular Grade (96%) Ethanol
BUD-58-DRS	buddy	5/6/23	SA		21	3	800	DNA/RNA Shield
BUD-58-MGE	buddy	5/6/23	SA		21	3	800	Molecular Grade (96%) Ethanol
JOA-58-DRS	joans	5/6/23	SA		21	3	800	DNA/RNA Shield
JOA-58-MGE	joans	5/6/23	SA		21	3	800	Molecular Grade (96%) Ethanol
HEN-58-DRS	henry	5/6/23	SA		21	4	800	DNA/RNA Shield
HEN-58-MGE	henry	5/6/23	SA		22	4	800	Molecular Grade (96%) Ethanol
GIN-58-DRS	ginger	5/6/23	SA		22	3	800	DNA/RNA Shield
GIN-58-MGE	ginger	5/6/23	SA		22	3	800	Molecular Grade (96%) Ethanol
HAM-59-DRS	hamlet	5/7/23	SA		22	2	730	DNA/RNA Shield
HAM-59-MGE	hamlet	5/7/23	SA		22	2	730	Molecular Grade (96%) Ethanol
HER-59-DRS	hera	5/7/23	SA		22	2	730	DNA/RNA Shield
HER-59-MGE	hera	5/7/23	SA		22	2	730	Molecular Grade (96%) Ethanol
JAR-59-DRS	jarjarbinks	5/7/23	SA		22	3	730	DNA/RNA Shield
JAR-59-MGE	jarjarbinks	5/7/23	SA		22	3	730	Molecular Grade (96%) Ethanol
OPH-59-DRS	ophelia	5/7/23	SA		22	3	730	DNA/RNA Shield
OPH-59-MGE	ophelia	5/7/23	SA		22	3	730	Molecular Grade (96%) Ethanol
KUB-59-DRS	kubo	5/7/23	SA		22	2	730	DNA/RNA Shield
KUB-59-MGE	kubo	5/7/23	SA		22	2	730	Molecular Grade (96%) Ethanol
KOR-59-DRS	korra	5/7/23	SA		22	3	730	DNA/RNA Shield
KOR-59-MGE	korra	5/7/23	SA		22	3	730	Molecular Grade (96%) Ethanol
WOL-59-DRS	wolverine	5/7/23	SA		22	2	730	DNA/RNA Shield
WOL-59-MGE	wolverine	5/7/23	SA		22	2	730	Molecular Grade (96%) Ethanol
IRI-59-DRS	iris	5/7/23	SA		22	3	730	DNA/RNA Shield
IRI-59-MGE	iris	5/7/23	SA		22	3	730	Molecular Grade (96%) Ethanol
GOO-59-DRS	goose	5/7/23	SA		22	2	800	DNA/RNA Shield
GOO-59-MGE	goose	5/7/23	SA		22	2	800	Molecular Grade (96%) Ethanol
LAM-59-DRS	lambchop	5/7/23	SA		22	3	800	DNA/RNA Shield
LAM-59-MGE	lambchop	5/7/23	SA		22	3	800	Molecular Grade (96%) Ethanol
FRA-59-DRS	franc	5/7/23	SA		22	3	800	DNA/RNA Shield
FRA-59-MGE	franc	5/7/23	SA		22	3	800	Molecular Grade (96%) Ethanol
IVY-59-DRS	ivy	5/7/23	SA		22	2	800	DNA/RNA Shield
IVY-59-MGE	ivy	5/7/23	SA		22	2	800	Molecular Grade (96%) Ethanol
CHA-59-DRS	charles	5/7/23	SA		22	2	800	DNA/RNA Shield
