"ID"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"txid714"	"k__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__Aggregatibacter"	"s__Aggregatibacter actinomycetemcomitans"
"txid985008"	"k__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__Aggregatibacter"	"s__Aggregatibacter aphrophilus"
"txid2025884"	"k__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__Aggregatibacter"	"s__Aggregatibacter kilianii"
"txid47735"	"k__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__Bibersteinia"	"s__Bibersteinia trehalosi"
"txid733"	"k__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__Canicola"	"s__Canicola haemoglobinophilus"
"txid2094024"	"k__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__Glaesserella"	"s__Glaesserella australis"
"txid738"	"k__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__Glaesserella"	"s__Glaesserella parasuis"
"txid888728"	"k__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__Haemophilus"	"s__Haemophilus aegyptius"
"txid726"	"k__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__Haemophilus"	"s__Haemophilus haemolyticus"
"txid1461579"	"k__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__Haemophilus"	"s__Haemophilus massiliensis"
"txid736"	"k__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__Haemophilus"	"s__Haemophilus paraphrohaemolyticus"
"txid249188"	"k__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__Haemophilus"	"s__Haemophilus pittmaniae"
"txid85401"	"k__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__Mannheimia"	"s__Mannheimia glucosida"
"txid85402"	"k__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__Mannheimia"	"s__Mannheimia granulomatis"
"txid75985"	"k__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__Mannheimia"	"s__Mannheimia haemolytica"
"txid85403"	"k__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__Mannheimia"	"s__Mannheimia ruminalis"
"txid667128"	"k__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__Pasteurella"	"s__Pasteurella dagmatis"
"txid115545"	"k__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__Pasteurella"	"s__Pasteurella multocida"
"txid1796644"	"k__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__Rodentibacter"	"s__Rodentibacter caecimuris"
"txid2778911"	"k__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__Rodentibacter"	"s__Rodentibacter haemolyticus"
"txid1331689"	"k__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__Ursidibacter"	"s__Ursidibacter maritimus"
"txid123820"	"k__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__"	"s__Actinobacillus rossii"
"txid123822"	"k__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__"	"s__Haemophilus felis"
"txid749"	"k__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__"	"s__Pasteurella aerogenes"
"txid1940621"	"k__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Pseudomonadaceae"	"g__Pseudomonas"	"s__Pseudomonas alloputida"
"txid2316085"	"k__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Pseudomonadaceae"	"g__Pseudomonas"	"s__Pseudomonas bubulae"
"txid296"	"k__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Pseudomonadaceae"	"g__Pseudomonas"	"s__Pseudomonas fragi"
"txid1608996"	"k__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Pseudomonadaceae"	"g__Pseudomonas"	"s__Pseudomonas helleri"
"txid2666183"	"k__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Pseudomonadaceae"	"g__Pseudomonas"	"s__Pseudomonas juntendi"
"txid2364649"	"k__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Pseudomonadaceae"	"g__Pseudomonas"	"s__Pseudomonas laurentiana"
"txid2750624"	"k__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Pseudomonadaceae"	"g__Pseudomonas"	"s__Pseudomonas paraversuta"
"txid122355"	"k__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Pseudomonadaceae"	"g__Pseudomonas"	"s__Pseudomonas psychrophila"
"txid303"	"k__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Pseudomonadaceae"	"g__Pseudomonas"	"s__Pseudomonas putida"
"txid1608994"	"k__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Pseudomonadaceae"	"g__Pseudomonas"	"s__Pseudomonas weihenstephanensis"
