Sample_ID	Date	Study_Day	Sample_Time	Subject	Sample_Collected_By	Bristol	Sample_Stabilizer	Sample_Box	Sample_Notes	Diet_Trial	Group_Phase	Subj_Day	Known_Repro	Group	Room	Cage	Subject_Code	Sex	Housing	Origin	Subj_DOB	Age	Contraception	Previous_Exp	Subject_Notes	Extract_ID	Extract_Type	Extract_Date	Extracted_By	Extract_Conc_ng_uL	Extract_Kit	Extract_Box	Extract_Notes	Sequence_ID	Seq_ID	Library_Tube	Library_Tube_ID	Library_Barcode	F_Primer	R_Primer	Run_ID	Final_Lib_Conc_ng_uL	Vol_Added_Pool_uL	Full_Seq_ID	Pipeline	Kit	Sequencer	MinION_Position	Flow_Cell_Type	Flongle_Adapter	Flow_Cell_ID	Run_Date	Loaded_By
BUD-43-DRS	2023-04-21	43	07:30:00	Buddy	SA/GR	3	DNA/RNA Shield	14		intervention_2	gum	Buddy_43		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				DNA1-BUD-43-DRS	DNA	2023-07-25	SA	4.96	Quick-DNA Fecal/Soil Microbe	DNA Extracts 5		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-43-DRS	2023-04-21	43	07:30:00	Buddy	SA/GR	3	DNA/RNA Shield	14		intervention_2	gum	Buddy_43		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				RNA1-BUD-43-DRS	RNA	2023-07-26	SA	>100	Quick-DNA/RNA MagBead	RNA Extracts 2		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-43-MGE	2023-04-21	43	07:30:00	Buddy	SA/GR	3	Molecular Grade (96%) Ethanol	14		intervention_2	gum	Buddy_43		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				DNA1-BUD-43-MGE	DNA	2023-07-25	SA	8.7	Quick-DNA Fecal/Soil Microbe	DNA Extracts 5		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-43-MGE	2023-04-21	43	07:30:00	Buddy	SA/GR	3	Molecular Grade (96%) Ethanol	14		intervention_2	gum	Buddy_43		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				RNA1-BUD-43-MGE	RNA	2023-07-26	SA	>100	Quick-DNA/RNA MagBead	RNA Extracts 2		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-44-DRS	2023-04-22	44	08:00:00	Buddy	SA	3	DNA/RNA Shield	14		intervention_2	gum	Buddy_44		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-44-MGE	2023-04-22	44	08:00:00	Buddy	SA	3	Molecular Grade (96%) Ethanol	14		intervention_2	gum	Buddy_44		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				DNA1-BUD-44-MGE	DNA	2024-04-30	SA	10	Quick-DNA Fecal/Soil Microbe	DNA Extracts 10		BUD-44-MGE-S192	CM010	8	S192	barcode08	27F	1492R	MIN_16_2024-7-21	3.85	1	16S_UNO-CM-010	16S_RAP	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AVI583	2024-07-21	SA
BUD-45-DRS	2023-04-23	45	08:00:00	Buddy	SA	3	DNA/RNA Shield	15		intervention_2	gum	Buddy_45		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-45-MGE	2023-04-23	45	08:00:00	Buddy	SA	3	Molecular Grade (96%) Ethanol	15		intervention_2	gum	Buddy_45		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				DNA1-BUD-45-MGE	DNA	2024-05-21	SA	12	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		BUD-45-MGE-S220	CM011	13	S220	barcode13	27F	1492R	MIN_16_2025-1-23	5.9	0.7	16S_UNO-CM-011	16S_RAP	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWE108	2025-01-23	SA
BUD-46-DRS	2023-04-24	46	08:00:00	Buddy	SA/GR	3	DNA/RNA Shield	16		intervention_2	gum	Buddy_46		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				DNA1-BUD-46-DRS	DNA	2023-12-19	SA	2.12	Quick-DNA Fecal/Soil Microbe	DNA Extracts 8		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-46-DRS	2023-04-24	46	08:00:00	Buddy	SA/GR	3	DNA/RNA Shield	16		intervention_2	gum	Buddy_46		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				RNA1-BUD-46-DRS	RNA	2024-01-05	SA		Quick-DNA/RNA MagBead	RNA Extracts 5		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-46-MGE	2023-04-24	46	08:00:00	Buddy	SA/GR	3	Molecular Grade (96%) Ethanol	16		intervention_2	gum	Buddy_46		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				DNA1-BUD-46-MGE	DNA	2023-12-19	SA	3.32	Quick-DNA Fecal/Soil Microbe	DNA Extracts 8		BUD-46-MGE-S81	CM005	12	S81	barcode12	27F	1492R	MIN_16_2024-3-1	3.02	1.3	16S_UNO-CM-005	16S_RAP	SQK-16S024	Angel-MinION	MN43747	FLO-FLG001	FA-08546	ARM042	2024-03-01	SA
BUD-46-MGE	2023-04-24	46	08:00:00	Buddy	SA/GR	3	Molecular Grade (96%) Ethanol	16		intervention_2	gum	Buddy_46		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				RNA1-BUD-46-MGE	RNA	2024-01-05	SA		Quick-DNA/RNA MagBead	RNA Extracts 5		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-47-DRS	2023-04-25	47	07:30:00	Buddy	SA	3	DNA/RNA Shield	16		intervention_2	gum	Buddy_47		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-47-MGE	2023-04-25	47	07:30:00	Buddy	SA	3	Molecular Grade (96%) Ethanol	16		intervention_2	gum	Buddy_47		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-48-DRS	2023-04-26	48	08:00:00	Buddy	SA/GR	3	DNA/RNA Shield	16		intervention_2	gum	Buddy_48		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				DNA1-BUD-48-DRS	DNA	2023-11-15	SA	2.14	Quick-DNA Fecal/Soil Microbe	DNA Extracts 8		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-48-DRS	2023-04-26	48	08:00:00	Buddy	SA/GR	3	DNA/RNA Shield	16		intervention_2	gum	Buddy_48		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				RNA1-BUD-48-DRS	RNA	2023-12-08	SA		Quick-DNA/RNA MagBead	RNA Extracts 5		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-48-MGE	2023-04-26	48	08:00:00	Buddy	SA/GR	3	Molecular Grade (96%) Ethanol	16		intervention_2	gum	Buddy_48		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				DNA1-BUD-48-MGE	DNA	2023-11-15	SA	4.68	Quick-DNA Fecal/Soil Microbe	DNA Extracts 8		BUD-48-MGE-S69	CM004	23	S69	barcode23	27F	1492R	MIN_16_2024-2-29	4.99	0.8	16S_UNO-CM-004	16S_RAP	SQK-16S024	Angel-MinION	MN43747	FLO-FLG001	FA-08546	ARL498	2024-02-29	SA
BUD-48-MGE	2023-04-26	48	08:00:00	Buddy	SA/GR	3	Molecular Grade (96%) Ethanol	16		intervention_2	gum	Buddy_48		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				RNA1-BUD-48-MGE	RNA	2023-12-08	SA		Quick-DNA/RNA MagBead	RNA Extracts 5		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-49-DRS	2023-04-27	49	08:00:00	Buddy	SA	3	DNA/RNA Shield	17		intervention_2	gum	Buddy_49		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-49-MGE	2023-04-27	49	08:00:00	Buddy	SA	3	Molecular Grade (96%) Ethanol	17		intervention_2	gum	Buddy_49		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				DNA1-BUD-49-MGE	DNA	2023-10-25	SA/SK	0.611	Quick-DNA Fecal/Soil Microbe	DNA Extracts 7		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-49-MGE	2023-04-27	49	08:00:00	Buddy	SA	3	Molecular Grade (96%) Ethanol	17		intervention_2	gum	Buddy_49		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				RNA1-BUD-49-MGE	RNA	2023-11-03	SA		Quick-DNA/RNA MagBead	RNA Extracts 4		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-50-DRS	2023-04-28	50	08:00:00	Buddy	SA/GR	2	DNA/RNA Shield	18		intervention_2	gum	Buddy_50		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				DNA1-BUD-50-DRS	DNA	2024-02-16	SA	3.75	Quick-DNA Fecal/Soil Microbe	DNA Extracts 9		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-50-DRS	2023-04-28	50	08:00:00	Buddy	SA/GR	2	DNA/RNA Shield	18		intervention_2	gum	Buddy_50		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				RNA1-BUD-50-DRS	RNA	2024-04-23	SA		Quick-DNA/RNA MagBead	RNA Extracts 7		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-50-MGE	2023-04-28	50	08:00:00	Buddy	SA/GR	2	Molecular Grade (96%) Ethanol	18		intervention_2	gum	Buddy_50		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				DNA1-BUD-50-MGE	DNA	2024-02-16	SA	1.25	Quick-DNA Fecal/Soil Microbe	DNA Extracts 9		BUD-50-MGE-S118	CM007	3	S118	barcode03	27F	1492R	MIN_16_2024-5-21	4.75	0.8	16S_UNO-CM-007	16S_RAP	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG001	FA-08546	AQL192	2024-05-21	SA
BUD-50-MGE	2023-04-28	50	08:00:00	Buddy	SA/GR	2	Molecular Grade (96%) Ethanol	18		intervention_2	gum	Buddy_50		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				RNA1-BUD-50-MGE	RNA	2024-04-23	SA		Quick-DNA/RNA MagBead	RNA Extracts 7		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-51-DRS	2023-04-29	51	08:00:00	Buddy	SA	3	DNA/RNA Shield	18	collected from bedding	intervention_2	gum	Buddy_51		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-51-MGE	2023-04-29	51	08:00:00	Buddy	SA	3	Molecular Grade (96%) Ethanol	18	collected from bedding	intervention_2	gum	Buddy_51		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-52-DRS	2023-04-30	52	08:00:00	Buddy	SA	4	DNA/RNA Shield	19		intervention_2	gum	Buddy_52		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-52-MGE	2023-04-30	52	08:00:00	Buddy	SA	4	Molecular Grade (96%) Ethanol	19		intervention_2	gum	Buddy_52		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				DNA1-BUD-52-MGE	DNA	2024-03-25	SA	4.71	Quick-DNA Fecal/Soil Microbe	DNA Extracts 10		BUD-52-MGE-S144	CM008	6	S144	barcode06	27F	1492R	MIN_16_2024-6-11	1.73	2.3	16S_UNO-CM-008	16S_RAP	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AUD426	2024-06-11	SA
BUD-53-DRS	2023-05-01	53	08:00:00	Buddy	SA/GR	3	DNA/RNA Shield	19		intervention_2	gum	Buddy_53		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-53-MGE	2023-05-01	53	08:00:00	Buddy	SA/GR	3	Molecular Grade (96%) Ethanol	19		intervention_2	gum	Buddy_53		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-54-DRS	2023-05-02	54	07:30:00	Buddy	SA	2	DNA/RNA Shield	19		intervention_2	gum	Buddy_54		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-54-MGE	2023-05-02	54	07:30:00	Buddy	SA	2	Molecular Grade (96%) Ethanol	19		intervention_2	gum	Buddy_54		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-55-DRS	2023-05-03	55	08:00:00	Buddy	SA/GR	3	DNA/RNA Shield	20		intervention_2	gum	Buddy_55		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-55-MGE	2023-05-03	55	08:00:00	Buddy	SA/GR	3	Molecular Grade (96%) Ethanol	20		intervention_2	gum	Buddy_55		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-56-DRS	2023-05-04	56	08:00:00	Buddy	SA	3	DNA/RNA Shield	21		intervention_2	gum	Buddy_56		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				DNA1-BUD-56-DRS	DNA	2024-02-02	SA	101	Quick-DNA Fecal/Soil Microbe	DNA Extracts 9		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-56-DRS	2023-05-04	56	08:00:00	Buddy	SA	3	DNA/RNA Shield	21		intervention_2	gum	Buddy_56		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				RNA1-BUD-56-DRS	RNA	2024-01-31	SA		Quick-DNA/RNA MagBead	RNA Extracts 6		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-56-MGE	2023-05-04	56	08:00:00	Buddy	SA	3	Molecular Grade (96%) Ethanol	21		intervention_2	gum	Buddy_56		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				DNA1-BUD-56-MGE	DNA	2024-02-02	SA	34	Quick-DNA Fecal/Soil Microbe	DNA Extracts 9		BUD-56-MGE-S98	CM006	6	S98	barcode06	27F	1492R	MIN_16_2024-5-19	2.35	1.7	16S_UNO-CM-006	16S_RAP	SQK-16S024	Angel-MinION	MN43747	FLO-FLG001	FA-08546	ARM904	2024-05-19	SA
BUD-56-MGE	2023-05-04	56	08:00:00	Buddy	SA	3	Molecular Grade (96%) Ethanol	21		intervention_2	gum	Buddy_56		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				RNA1-BUD-56-MGE	RNA	2024-01-31	SA		Quick-DNA/RNA MagBead	RNA Extracts 6		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-57-DRS	2023-05-05	57	08:00:00	Buddy	SA	3	DNA/RNA Shield	21		washout_2	gum-washout	Buddy_57		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				DNA1-BUD-57-DRS	DNA	2023-06-20	SA	41	Quick-DNA Fecal/Soil Microbe	DNA Extracts 2		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-57-MGE	2023-05-05	57	08:00:00	Buddy	SA	3	Molecular Grade (96%) Ethanol	21		washout_2	gum-washout	Buddy_57		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				DNA1-BUD-57-MGE	DNA	2023-06-20	SA	3.2	Quick-DNA Fecal/Soil Microbe	DNA Extracts 2		BUD-57-MGE-S165	CM009	4	S165	barcode04	27F	1492R	MIN_16_2024-7-19	5.2	0.8	16S_UNO-CM-009	16S_RAP	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AVI598	2024-07-19	SA
BUD-58-DRS	2023-05-06	58	08:00:00	Buddy	SA	3	DNA/RNA Shield	21		washout_2	gum-washout	Buddy_58		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-58-MGE	2023-05-06	58	08:00:00	Buddy	SA	3	Molecular Grade (96%) Ethanol	21		washout_2	gum-washout	Buddy_58		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-59-DRS	2023-05-07	59	08:00:00	Buddy	SA	2	DNA/RNA Shield	22		washout_2	gum-washout	Buddy_59		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-59-MGE	2023-05-07	59	08:00:00	Buddy	SA	2	Molecular Grade (96%) Ethanol	22		washout_2	gum-washout	Buddy_59		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-60-DRS	2023-05-08	60	08:00:00	Buddy	SA/GR	2	DNA/RNA Shield	22		washout_2	gum-washout	Buddy_60		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-60-MGE	2023-05-08	60	08:00:00	Buddy	SA/GR	2	Molecular Grade (96%) Ethanol	22		washout_2	gum-washout	Buddy_60		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-61-DRS	2023-05-09	61	08:00:00	Buddy	SA	3	DNA/RNA Shield	23		washout_2	gum-washout	Buddy_61		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-61-MGE	2023-05-09	61	08:00:00	Buddy	SA	3	Molecular Grade (95%) Ethanol	23		washout_2	gum-washout	Buddy_61		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-62-DRS	2023-05-10	62	08:00:00	Buddy	SA	2	DNA/RNA Shield	23		washout_2	gum-washout	Buddy_62		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-62-MGE	2023-05-10	62	08:00:00	Buddy	SA	2	Molecular Grade (95%) Ethanol	23		washout_2	gum-washout	Buddy_62		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-65-DRS	2023-05-13	65	07:30:00	Buddy	SA	3	DNA/RNA Shield	24	collected from bedding	washout_2	gum-washout	Buddy_65		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-65-MGE	2023-05-13	65	07:30:00	Buddy	SA	3	Molecular Grade (95%) Ethanol	24	collected from bedding	washout_2	gum-washout	Buddy_65		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-66-DRS	2023-05-14	66	08:00:00	Buddy	SA	4	DNA/RNA Shield	25		washout_2	gum-washout	Buddy_66		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				DNA1-BUD-66-DRS	DNA	2023-06-27	SA	17	Quick-DNA Fecal/Soil Microbe	DNA Extracts 3		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-66-MGE	2023-05-14	66	08:00:00	Buddy	SA	4	Molecular Grade (95%) Ethanol	25		washout_2	gum-washout	Buddy_66		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				DNA1-BUD-66-MGE	DNA	2023-06-27	SA	14	Quick-DNA Fecal/Soil Microbe	DNA Extracts 3	low	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-69-DRS	2023-05-17	69	08:00:00	Buddy	SA/GR	2	DNA/RNA Shield	26		washout_2	gum-washout	Buddy_69		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				DNA1-BUD-69-DRS	DNA	2023-08-18	SA	2.98	Quick-DNA Fecal/Soil Microbe	DNA Extracts 6		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-69-DRS	2023-05-17	69	08:00:00	Buddy	SA/GR	2	DNA/RNA Shield	26		washout_2	gum-washout	Buddy_69		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				RNA1-BUD-69-DRS	RNA	2023-09-15	SA/SK	>102	Quick-DNA/RNA MagBead	RNA Extracts 3		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-69-MGE	2023-05-17	69	08:00:00	Buddy	SA/GR	2	Molecular Grade (95%) Ethanol	26		washout_2	gum-washout	Buddy_69		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				DNA1-BUD-69-MGE	DNA	2023-08-18	SA	12	Quick-DNA Fecal/Soil Microbe	DNA Extracts 6		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-69-MGE	2023-05-17	69	08:00:00	Buddy	SA/GR	2	Molecular Grade (95%) Ethanol	26		washout_2	gum-washout	Buddy_69		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				RNA1-BUD-69-MGE	RNA	2023-09-15	SA/SK	>102	Quick-DNA/RNA MagBead	RNA Extracts 3		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-70-DRS	2023-05-18	70	07:30:00	Buddy	SA	2	DNA/RNA Shield	27	collected from bedding	washout_2	gum-washout	Buddy_70		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				DNA1-BUD-70-DRS	DNA	2023-06-29	SA	7.3	Quick-DNA Fecal/Soil Microbe	DNA Extracts 3		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BUD-70-MGE	2023-05-18	70	07:30:00	Buddy	SA	2	Molecular Grade (95%) Ethanol	27	collected from bedding	washout_2	gum-washout	Buddy_70		Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274				DNA1-BUD-70-MGE	DNA	2023-06-29	SA	0.835	Quick-DNA Fecal/Soil Microbe	DNA Extracts 3		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
