Sample_ID	Subject	Sample_Date	Sample_Collected_By	Group_Phase	Diet_Trial	Sample_Notes	Sample_Box	Bristol	Sample_Time	Sample_Stabilizer
MAR-43-MGE	Marshmallow	4/21/23	SA/GR	gum	intervention_2		14	3	730	Molecular Grade (96%) Ethanol
BUD-43-DRS	Buddy	4/21/23	SA/GR	gum	intervention_2		14	3	730	DNA/RNA Shield
BUD-43-MGE	Buddy	4/21/23	SA/GR	gum	intervention_2		14	3	730	Molecular Grade (96%) Ethanol
JOA-43-DRS	Joans	4/21/23	SA/GR	gum	intervention_2		14	2	730	DNA/RNA Shield
JOA-43-MGE	Joans	4/21/23	SA/GR	gum	intervention_2		14	2	730	Molecular Grade (96%) Ethanol
HEN-43-DRS	Henry	4/21/23	SA/GR	gum	intervention_2		14	2	730	DNA/RNA Shield
HEN-43-MGE	Henry	4/21/23	SA/GR	gum	intervention_2		14	2	730	Molecular Grade (96%) Ethanol
GIN-43-DRS	Ginger	4/21/23	SA/GR	gum	intervention_2		14	2	730	DNA/RNA Shield
GIN-43-MGE	Ginger	4/21/23	SA/GR	gum	intervention_2		14	2	730	Molecular Grade (96%) Ethanol
HAM-44-DRS	Hamlet	4/22/23	SA	control	intervention_2		14	2	730	DNA/RNA Shield
HAM-44-MGE	Hamlet	4/22/23	SA	control	intervention_2		14	2	730	Molecular Grade (96%) Ethanol
HER-44-DRS	Hera	4/22/23	SA	control	intervention_2		14	2	730	DNA/RNA Shield
HER-44-MGE	Hera	4/22/23	SA	control	intervention_2		14	2	730	Molecular Grade (96%) Ethanol
JAR-44-DRS	JarJarBinks	4/22/23	SA	control	intervention_2		14	2	730	DNA/RNA Shield
JAR-44-MGE	JarJarBinks	4/22/23	SA	control	intervention_2		14	2	730	Molecular Grade (96%) Ethanol
OPH-44-DRS	Ophelia	4/22/23	SA	control	intervention_2		14	2	730	DNA/RNA Shield
OPH-44-MGE	Ophelia	4/22/23	SA	control	intervention_2		14	2	730	Molecular Grade (96%) Ethanol
KUB-44-DRS	Kubo	4/22/23	SA	control	intervention_2		14	3	730	DNA/RNA Shield
KUB-44-MGE	Kubo	4/22/23	SA	control	intervention_2		14	3	730	Molecular Grade (96%) Ethanol
KOR-44-DRS	Korra	4/22/23	SA	control	intervention_2		14	3	730	DNA/RNA Shield
KOR-44-MGE	Korra	4/22/23	SA	control	intervention_2		14	3	730	Molecular Grade (96%) Ethanol
WOL-44-DRS	Wolverine	4/22/23	SA	control	intervention_2		14	2	730	DNA/RNA Shield
WOL-44-MGE	Wolverine	4/22/23	SA	control	intervention_2		14	2	730	Molecular Grade (96%) Ethanol
IRI-44-DRS	Iris	4/22/23	SA	control	intervention_2		14	2	730	DNA/RNA Shield
IRI-44-MGE	Iris	4/22/23	SA	control	intervention_2		14	2	730	Molecular Grade (96%) Ethanol
GOO-44-DRS	Goose	4/22/23	SA	control	intervention_2		14	3	800	DNA/RNA Shield
GOO-44-MGE	Goose	4/22/23	SA	control	intervention_2		14	3	800	Molecular Grade (96%) Ethanol
LAM-44-DRS	Lambchop	4/22/23	SA	control	intervention_2		14	3	800	DNA/RNA Shield
LAM-44-MGE	Lambchop	4/22/23	SA	control	intervention_2		14	3	800	Molecular Grade (96%) Ethanol
FRA-44-DRS	Franc	4/22/23	SA	gum	intervention_2		14	3	800	DNA/RNA Shield
FRA-44-MGE	Franc	4/22/23	SA	gum	intervention_2		14	3	800	Molecular Grade (96%) Ethanol
IVY-44-DRS	Ivy	4/22/23	SA	gum	intervention_2		14	3	800	DNA/RNA Shield
IVY-44-MGE	Ivy	4/22/23	SA	gum	intervention_2		14	3	800	Molecular Grade (96%) Ethanol
CHA-44-DRS	Charles	4/22/23	SA	gum	intervention_2		14	2	800	DNA/RNA Shield
CHA-44-MGE	Charles	4/22/23	SA	gum	intervention_2		14	2	800	Molecular Grade (96%) Ethanol
GRO-44-DRS	Grogu	4/22/23	SA	gum	intervention_2		14	3	800	DNA/RNA Shield
GRO-44-MGE	Grogu	4/22/23	SA	gum	intervention_2		14	3	800	Molecular Grade (96%) Ethanol
MAR-44-DRS	Marshmallow	4/22/23	SA	gum	intervention_2		14	3	800	DNA/RNA Shield
MAR-44-MGE	Marshmallow	4/22/23	SA	gum	intervention_2		14	3	800	Molecular Grade (96%) Ethanol
BUD-44-DRS	Buddy	4/22/23	SA	gum	intervention_2		14	3	800	DNA/RNA Shield
BUD-44-MGE	Buddy	4/22/23	SA	gum	intervention_2		14	3	800	Molecular Grade (96%) Ethanol
JOA-44-DRS	Joans	4/22/23	SA	gum	intervention_2		14	2	800	DNA/RNA Shield
JOA-44-MGE	Joans	4/22/23	SA	gum	intervention_2		14	2	800	Molecular Grade (96%) Ethanol
HEN-44-DRS	Henry	4/22/23	SA	gum	intervention_2		15	3	800	DNA/RNA Shield
HEN-44-MGE	Henry	4/22/23	SA	gum	intervention_2		15	3	800	Molecular Grade (96%) Ethanol
GIN-44-DRS	Ginger	4/22/23	SA	gum	intervention_2		15	3	800	DNA/RNA Shield
GIN-44-MGE	Ginger	4/22/23	SA	gum	intervention_2		15	3	800	Molecular Grade (96%) Ethanol
HAM-45-DRS	Hamlet	4/23/23	SA	control	intervention_2		15	2	730	DNA/RNA Shield
HAM-45-MGE	Hamlet	4/23/23	SA	control	intervention_2		15	2	730	Molecular Grade (96%) Ethanol
HER-45-DRS	Hera	4/23/23	SA	control	intervention_2		15	2	730	DNA/RNA Shield
HER-45-MGE	Hera	4/23/23	SA	control	intervention_2		15	2	730	Molecular Grade (96%) Ethanol
JAR-45-DRS	JarJarBinks	4/23/23	SA	control	intervention_2		15	1	730	DNA/RNA Shield
JAR-45-MGE	JarJarBinks	4/23/23	SA	control	intervention_2		15	1	730	Molecular Grade (96%) Ethanol
OPH-45-DRS	Ophelia	4/23/23	SA	control	intervention_2		15	2	730	DNA/RNA Shield
OPH-45-MGE	Ophelia	4/23/23	SA	control	intervention_2		15	2	730	Molecular Grade (96%) Ethanol
KUB-45-DRS	Kubo	4/23/23	SA	control	intervention_2		15	1	730	DNA/RNA Shield
KUB-45-MGE	Kubo	4/23/23	SA	control	intervention_2		15	1	730	Molecular Grade (96%) Ethanol
KOR-45-DRS	Korra	4/23/23	SA	control	intervention_2		15	3	730	DNA/RNA Shield
KOR-45-MGE	Korra	4/23/23	SA	control	intervention_2		15	3	730	Molecular Grade (96%) Ethanol
WOL-45-DRS	Wolverine	4/23/23	SA	control	intervention_2		15	2	730	DNA/RNA Shield
WOL-45-MGE	Wolverine	4/23/23	SA	control	intervention_2		15	2	730	Molecular Grade (96%) Ethanol
IRI-45-DRS	Iris	4/23/23	SA	control	intervention_2		15	2	730	DNA/RNA Shield
IRI-45-MGE	Iris	4/23/23	SA	control	intervention_2		15	2	730	Molecular Grade (96%) Ethanol
GOO-45-DRS	Goose	4/23/23	SA	control	intervention_2		15	3	800	DNA/RNA Shield
GOO-45-MGE	Goose	4/23/23	SA	control	intervention_2		15	3	800	Molecular Grade (96%) Ethanol
LAM-45-DRS	Lambchop	4/23/23	SA	control	intervention_2		15	3	800	DNA/RNA Shield
LAM-45-MGE	Lambchop	4/23/23	SA	control	intervention_2		15	3	800	Molecular Grade (96%) Ethanol
FRA-45-DRS	Franc	4/23/23	SA	gum	intervention_2		15	3	800	DNA/RNA Shield
FRA-45-MGE	Franc	4/23/23	SA	gum	intervention_2		15	3	800	Molecular Grade (96%) Ethanol
IVY-45-DRS	Ivy	4/23/23	SA	gum	intervention_2		15	3	800	DNA/RNA Shield
IVY-45-MGE	Ivy	4/23/23	SA	gum	intervention_2		15	3	800	Molecular Grade (96%) Ethanol
CHA-45-DRS	Charles	4/23/23	SA	gum	intervention_2		15	3	800	DNA/RNA Shield
CHA-45-MGE	Charles	4/23/23	SA	gum	intervention_2		15	3	800	Molecular Grade (96%) Ethanol
GRO-45-DRS	Grogu	4/23/23	SA	gum	intervention_2		15	3	800	DNA/RNA Shield
GRO-45-MGE	Grogu	4/23/23	SA	gum	intervention_2		15	3	800	Molecular Grade (96%) Ethanol
MAR-45-DRS	Marshmallow	4/23/23	SA	gum	intervention_2		15	3	800	DNA/RNA Shield
MAR-45-MGE	Marshmallow	4/23/23	SA	gum	intervention_2		15	3	800	Molecular Grade (96%) Ethanol
BUD-45-DRS	Buddy	4/23/23	SA	gum	intervention_2		15	3	800	DNA/RNA Shield
BUD-45-MGE	Buddy	4/23/23	SA	gum	intervention_2		15	3	800	Molecular Grade (96%) Ethanol
JOA-45-DRS	Joans	4/23/23	SA	gum	intervention_2		15	3	800	DNA/RNA Shield
JOA-45-MGE	Joans	4/23/23	SA	gum	intervention_2		15	3	800	Molecular Grade (96%) Ethanol
HEN-45-DRS	Henry	4/23/23	SA	gum	intervention_2		15	3	800	DNA/RNA Shield
HEN-45-MGE	Henry	4/23/23	SA	gum	intervention_2		15	3	800	Molecular Grade (96%) Ethanol
GIN-45-DRS	Ginger	4/23/23	SA	gum	intervention_2		15	3	800	DNA/RNA Shield
GIN-45-MGE	Ginger	4/23/23	SA	gum	intervention_2		15	3	800	Molecular Grade (96%) Ethanol
HAM-46-DRS	Hamlet	4/24/23	SA/GR	control	intervention_2		15	2	730	DNA/RNA Shield
HAM-46-MGE	Hamlet	4/24/23	SA/GR	control	intervention_2		15	2	730	Molecular Grade (96%) Ethanol
HER-46-DRS	Hera	4/24/23	SA/GR	control	intervention_2		15	2	730	DNA/RNA Shield
HER-46-MGE	Hera	4/24/23	SA/GR	control	intervention_2		15	2	730	Molecular Grade (96%) Ethanol
JAR-46-DRS	JarJarBinks	4/24/23	SA/GR	control	intervention_2		15	2	730	DNA/RNA Shield
JAR-46-MGE	JarJarBinks	4/24/23	SA/GR	control	intervention_2		15	2	730	Molecular Grade (96%) Ethanol
OPH-46-DRS	Ophelia	4/24/23	SA/GR	control	intervention_2		15	1	730	DNA/RNA Shield
OPH-46-MGE	Ophelia	4/24/23	SA/GR	control	intervention_2		15	1	730	Molecular Grade (96%) Ethanol
KUB-46-DRS	Kubo	4/24/23	SA/GR	control	intervention_2		15	2	730	DNA/RNA Shield
KUB-46-MGE	Kubo	4/24/23	SA/GR	control	intervention_2		15	2	730	Molecular Grade (96%) Ethanol
KOR-46-DRS	Korra	4/24/23	SA/GR	control	intervention_2		15	3	730	DNA/RNA Shield
KOR-46-MGE	Korra	4/24/23	SA/GR	control	intervention_2		15	3	730	Molecular Grade (96%) Ethanol
WOL-46-DRS	Wolverine	4/24/23	SA/GR	control	intervention_2		15	2	730	DNA/RNA Shield
WOL-46-MGE	Wolverine	4/24/23	SA/GR	control	intervention_2		15	2	730	Molecular Grade (96%) Ethanol
IRI-46-DRS	Iris	4/24/23	SA/GR	control	intervention_2		15	3	730	DNA/RNA Shield
IRI-46-MGE	Iris	4/24/23	SA/GR	control	intervention_2		15	3	730	Molecular Grade (96%) Ethanol
GOO-46-DRS	Goose	4/24/23	SA/GR	control	intervention_2		15	3	800	DNA/RNA Shield
GOO-46-MGE	Goose	4/24/23	SA/GR	control	intervention_2		15	3	800	Molecular Grade (96%) Ethanol
LAM-46-DRS	Lambchop	4/24/23	SA/GR	control	intervention_2		15	3	800	DNA/RNA Shield
LAM-46-MGE	Lambchop	4/24/23	SA/GR	control	intervention_2		15	3	800	Molecular Grade (96%) Ethanol
FRA-46-DRS	Franc	4/24/23	SA/GR	gum	intervention_2		15	2	800	DNA/RNA Shield
FRA-46-MGE	Franc	4/24/23	SA/GR	gum	intervention_2		15	2	800	Molecular Grade (96%) Ethanol
IVY-46-DRS	Ivy	4/24/23	SA/GR	gum	intervention_2		15	3	800	DNA/RNA Shield
IVY-46-MGE	Ivy	4/24/23	SA/GR	gum	intervention_2		15	3	800	Molecular Grade (96%) Ethanol
CHA-46-DRS	Charles	4/24/23	SA/GR	gum	intervention_2		16	2	800	DNA/RNA Shield
CHA-46-MGE	Charles	4/24/23	SA/GR	gum	intervention_2		16	2	800	Molecular Grade (96%) Ethanol
GRO-46-DRS	Grogu	4/24/23	SA/GR	gum	intervention_2		16	3	800	DNA/RNA Shield
GRO-46-MGE	Grogu	4/24/23	SA/GR	gum	intervention_2		16	3	800	Molecular Grade (96%) Ethanol
MAR-46-DRS	Marshmallow	4/24/23	SA/GR	gum	intervention_2		16	3	800	DNA/RNA Shield
MAR-46-MGE	Marshmallow	4/24/23	SA/GR	gum	intervention_2		16	3	800	Molecular Grade (96%) Ethanol
BUD-46-DRS	Buddy	4/24/23	SA/GR	gum	intervention_2		16	3	800	DNA/RNA Shield
BUD-46-MGE	Buddy	4/24/23	SA/GR	gum	intervention_2		16	3	800	Molecular Grade (96%) Ethanol
JOA-46-DRS	Joans	4/24/23	SA/GR	gum	intervention_2		16	3	800	DNA/RNA Shield
JOA-46-MGE	Joans	4/24/23	SA/GR	gum	intervention_2		16	3	800	Molecular Grade (96%) Ethanol
HEN-46-DRS	Henry	4/24/23	SA/GR	gum	intervention_2		16	3	800	DNA/RNA Shield
HEN-46-MGE	Henry	4/24/23	SA/GR	gum	intervention_2		16	3	800	Molecular Grade (96%) Ethanol
GIN-46-DRS	Ginger	4/24/23	SA/GR	gum	intervention_2		16	3	800	DNA/RNA Shield
GIN-46-MGE	Ginger	4/24/23	SA/GR	gum	intervention_2		16	3	800	Molecular Grade (96%) Ethanol
FRA-47-DRS	Franc	4/25/23	SA	gum	intervention_2		16	3	730	DNA/RNA Shield
FRA-47-MGE	Franc	4/25/23	SA	gum	intervention_2		16	3	730	Molecular Grade (96%) Ethanol
IVY-47-DRS	Ivy	4/25/23	SA	gum	intervention_2		16	2	730	DNA/RNA Shield
IVY-47-MGE	Ivy	4/25/23	SA	gum	intervention_2		16	2	730	Molecular Grade (96%) Ethanol
CHA-47-DRS	Charles	4/25/23	SA	gum	intervention_2		16	3	730	DNA/RNA Shield
CHA-47-MGE	Charles	4/25/23	SA	gum	intervention_2		16	3	730	Molecular Grade (96%) Ethanol
GRO-47-DRS	Grogu	4/25/23	SA	gum	intervention_2		16	3	730	DNA/RNA Shield
GRO-47-MGE	Grogu	4/25/23	SA	gum	intervention_2		16	3	730	Molecular Grade (96%) Ethanol
MAR-47-DRS	Marshmallow	4/25/23	SA	gum	intervention_2		16	2	730	DNA/RNA Shield
MAR-47-MGE	Marshmallow	4/25/23	SA	gum	intervention_2		16	2	730	Molecular Grade (96%) Ethanol
BUD-47-DRS	Buddy	4/25/23	SA	gum	intervention_2		16	3	730	DNA/RNA Shield
BUD-47-MGE	Buddy	4/25/23	SA	gum	intervention_2		16	3	730	Molecular Grade (96%) Ethanol
JOA-47-DRS	Joans	4/25/23	SA	gum	intervention_2		16	3	730	DNA/RNA Shield
JOA-47-MGE	Joans	4/25/23	SA	gum	intervention_2		16	3	730	Molecular Grade (96%) Ethanol
HEN-47-DRS	Henry	4/25/23	SA	gum	intervention_2		16	3	730	DNA/RNA Shield
HEN-47-MGE	Henry	4/25/23	SA	gum	intervention_2		16	3	730	Molecular Grade (96%) Ethanol
GIN-47-DRS	Ginger	4/25/23	SA	gum	intervention_2		16	2	730	DNA/RNA Shield
GIN-47-MGE	Ginger	4/25/23	SA	gum	intervention_2		16	2	730	Molecular Grade (96%) Ethanol
HAM-48-DRS	Hamlet	4/26/23	SA/GR	control	intervention_2		16	2	730	DNA/RNA Shield
HAM-48-MGE	Hamlet	4/26/23	SA/GR	control	intervention_2		16	2	730	Molecular Grade (96%) Ethanol
HER-48-DRS	Hera	4/26/23	SA/GR	control	intervention_2		16	2	730	DNA/RNA Shield
HER-48-MGE	Hera	4/26/23	SA/GR	control	intervention_2		16	2	730	Molecular Grade (96%) Ethanol
JAR-48-DRS	JarJarBinks	4/26/23	SA/GR	control	intervention_2		16	2	730	DNA/RNA Shield
JAR-48-MGE	JarJarBinks	4/26/23	SA/GR	control	intervention_2		16	2	730	Molecular Grade (96%) Ethanol
OPH-48-DRS	Ophelia	4/26/23	SA/GR	control	intervention_2		16	1	730	DNA/RNA Shield
OPH-48-MGE	Ophelia	4/26/23	SA/GR	control	intervention_2		16	1	730	Molecular Grade (96%) Ethanol
KUB-48-DRS	Kubo	4/26/23	SA/GR	control	intervention_2		16	2	730	DNA/RNA Shield
KUB-48-MGE	Kubo	4/26/23	SA/GR	control	intervention_2		16	2	730	Molecular Grade (96%) Ethanol
KOR-48-DRS	Korra	4/26/23	SA/GR	control	intervention_2		16	3	730	DNA/RNA Shield
KOR-48-MGE	Korra	4/26/23	SA/GR	control	intervention_2		16	3	730	Molecular Grade (96%) Ethanol
WOL-48-DRS	Wolverine	4/26/23	SA/GR	control	intervention_2		16	2	730	DNA/RNA Shield
WOL-48-MGE	Wolverine	4/26/23	SA/GR	control	intervention_2		16	2	730	Molecular Grade (96%) Ethanol
IRI-48-DRS	Iris	4/26/23	SA/GR	control	intervention_2		16	3	730	DNA/RNA Shield
IRI-48-MGE	Iris	4/26/23	SA/GR	control	intervention_2		16	3	730	Molecular Grade (96%) Ethanol
GOO-48-DRS	Goose	4/26/23	SA/GR	control	intervention_2		16	3	800	DNA/RNA Shield
GOO-48-MGE	Goose	4/26/23	SA/GR	control	intervention_2		16	3	800	Molecular Grade (96%) Ethanol
LAM-48-DRS	Lambchop	4/26/23	SA/GR	control	intervention_2		16	3	800	DNA/RNA Shield
LAM-48-MGE	Lambchop	4/26/23	SA/GR	control	intervention_2		16	3	800	Molecular Grade (96%) Ethanol
FRA-48-DRS	Franc	4/26/23	SA/GR	gum	intervention_2		16	3	800	DNA/RNA Shield
FRA-48-MGE	Franc	4/26/23	SA/GR	gum	intervention_2		16	3	800	Molecular Grade (96%) Ethanol
IVY-48-DRS	Ivy	4/26/23	SA/GR	gum	intervention_2		16	4	800	DNA/RNA Shield
IVY-48-MGE	Ivy	4/26/23	SA/GR	gum	intervention_2		16	4	800	Molecular Grade (96%) Ethanol
CHA-48-DRS	Charles	4/26/23	SA/GR	gum	intervention_2		16	3	800	DNA/RNA Shield
CHA-48-MGE	Charles	4/26/23	SA/GR	gum	intervention_2		16	3	800	Molecular Grade (96%) Ethanol
GRO-48-DRS	Grogu	4/26/23	SA/GR	gum	intervention_2		16	3	800	DNA/RNA Shield
GRO-48-MGE	Grogu	4/26/23	SA/GR	gum	intervention_2		16	3	800	Molecular Grade (96%) Ethanol
MAR-48-DRS	Marshmallow	4/26/23	SA/GR	gum	intervention_2		16	3	800	DNA/RNA Shield
MAR-48-MGE	Marshmallow	4/26/23	SA/GR	gum	intervention_2		16	3	800	Molecular Grade (96%) Ethanol
BUD-48-DRS	Buddy	4/26/23	SA/GR	gum	intervention_2		16	3	800	DNA/RNA Shield
BUD-48-MGE	Buddy	4/26/23	SA/GR	gum	intervention_2		16	3	800	Molecular Grade (96%) Ethanol
JOA-48-DRS	Joans	4/26/23	SA/GR	gum	intervention_2		16	3	800	DNA/RNA Shield
JOA-48-MGE	Joans	4/26/23	SA/GR	gum	intervention_2		16	3	800	Molecular Grade (96%) Ethanol
HEN-48-DRS	Henry	4/26/23	SA/GR	gum	intervention_2		17	3	800	DNA/RNA Shield
HEN-48-MGE	Henry	4/26/23	SA/GR	gum	intervention_2		17	3	800	Molecular Grade (96%) Ethanol
GIN-48-DRS	Ginger	4/26/23	SA/GR	gum	intervention_2		17	2	800	DNA/RNA Shield
GIN-48-MGE	Ginger	4/26/23	SA/GR	gum	intervention_2		17	2	800	Molecular Grade (96%) Ethanol
HAM-49-DRS	Hamlet	4/27/23	SA	control	intervention_2		17	2	730	DNA/RNA Shield
HAM-49-MGE	Hamlet	4/27/23	SA	control	intervention_2		17	2	730	Molecular Grade (96%) Ethanol
HER-49-DRS	Hera	4/27/23	SA	control	intervention_2		17	2	730	DNA/RNA Shield
HER-49-MGE	Hera	4/27/23	SA	control	intervention_2		17	2	730	Molecular Grade (96%) Ethanol
JAR-49-DRS	JarJarBinks	4/27/23	SA	control	intervention_2		17	3	730	DNA/RNA Shield
JAR-49-MGE	JarJarBinks	4/27/23	SA	control	intervention_2		17	3	730	Molecular Grade (96%) Ethanol
OPH-49-DRS	Ophelia	4/27/23	SA	control	intervention_2		17	2	730	DNA/RNA Shield
OPH-49-MGE	Ophelia	4/27/23	SA	control	intervention_2		17	2	730	Molecular Grade (96%) Ethanol
KUB-49-DRS	Kubo	4/27/23	SA	control	intervention_2		17	2	730	DNA/RNA Shield
KUB-49-MGE	Kubo	4/27/23	SA	control	intervention_2		17	2	730	Molecular Grade (96%) Ethanol
KOR-49-DRS	Korra	4/27/23	SA	control	intervention_2		17	3	730	DNA/RNA Shield
KOR-49-MGE	Korra	4/27/23	SA	control	intervention_2		17	3	730	Molecular Grade (96%) Ethanol
WOL-49-DRS	Wolverine	4/27/23	SA	control	intervention_2		17	2	730	DNA/RNA Shield
WOL-49-MGE	Wolverine	4/27/23	SA	control	intervention_2		17	2	730	Molecular Grade (96%) Ethanol
IRI-49-DRS	Iris	4/27/23	SA	control	intervention_2		17	3	730	DNA/RNA Shield
IRI-49-MGE	Iris	4/27/23	SA	control	intervention_2		17	3	730	Molecular Grade (96%) Ethanol
GOO-49-DRS	Goose	4/27/23	SA	control	intervention_2		17	2	800	DNA/RNA Shield
GOO-49-MGE	Goose	4/27/23	SA	control	intervention_2		17	2	800	Molecular Grade (96%) Ethanol
LAM-49-DRS	Lambchop	4/27/23	SA	control	intervention_2		17	3	800	DNA/RNA Shield
LAM-49-MGE	Lambchop	4/27/23	SA	control	intervention_2		17	3	800	Molecular Grade (96%) Ethanol
FRA-49-DRS	Franc	4/27/23	SA	gum	intervention_2		17	3	800	DNA/RNA Shield
FRA-49-MGE	Franc	4/27/23	SA	gum	intervention_2		17	3	800	Molecular Grade (96%) Ethanol
IVY-49-DRS	Ivy	4/27/23	SA	gum	intervention_2		17	3	800	DNA/RNA Shield
IVY-49-MGE	Ivy	4/27/23	SA	gum	intervention_2		17	3	800	Molecular Grade (96%) Ethanol
CHA-49-DRS	Charles	4/27/23	SA	gum	intervention_2		17	5	800	DNA/RNA Shield
CHA-49-MGE	Charles	4/27/23	SA	gum	intervention_2		17	5	800	Molecular Grade (96%) Ethanol
GRO-49-DRS	Grogu	4/27/23	SA	gum	intervention_2		17	3	800	DNA/RNA Shield
GRO-49-MGE	Grogu	4/27/23	SA	gum	intervention_2		17	3	800	Molecular Grade (96%) Ethanol
MAR-49-DRS	Marshmallow	4/27/23	SA	gum	intervention_2		17	2	800	DNA/RNA Shield
MAR-49-MGE	Marshmallow	4/27/23	SA	gum	intervention_2		17	2	800	Molecular Grade (96%) Ethanol
BUD-49-DRS	Buddy	4/27/23	SA	gum	intervention_2		17	3	800	DNA/RNA Shield
BUD-49-MGE	Buddy	4/27/23	SA	gum	intervention_2		17	3	800	Molecular Grade (96%) Ethanol
JOA-49-DRS	Joans	4/27/23	SA	gum	intervention_2		17	2	800	DNA/RNA Shield
JOA-49-MGE	Joans	4/27/23	SA	gum	intervention_2		17	2	800	Molecular Grade (96%) Ethanol
HEN-49-DRS	Henry	4/27/23	SA	gum	intervention_2		17	3	800	DNA/RNA Shield
HEN-49-MGE	Henry	4/27/23	SA	gum	intervention_2		17	3	800	Molecular Grade (96%) Ethanol
GIN-49-DRS	Ginger	4/27/23	SA	gum	intervention_2		17	2	800	DNA/RNA Shield
GIN-49-MGE	Ginger	4/27/23	SA	gum	intervention_2		17	2	800	Molecular Grade (96%) Ethanol
HAM-50-DRS	Hamlet	4/28/23	SA/GR	control	intervention_2		17	2	730	DNA/RNA Shield
HAM-50-MGE	Hamlet	4/28/23	SA/GR	control	intervention_2		17	2	730	Molecular Grade (96%) Ethanol
HER-50-DRS	Hera	4/28/23	SA/GR	control	intervention_2		17	3	730	DNA/RNA Shield
HER-50-MGE	Hera	4/28/23	SA/GR	control	intervention_2		17	3	730	Molecular Grade (96%) Ethanol
JAR-50-DRS	JarJarBinks	4/28/23	SA/GR	control	intervention_2		17	3	730	DNA/RNA Shield
JAR-50-MGE	JarJarBinks	4/28/23	SA/GR	control	intervention_2		17	3	730	Molecular Grade (96%) Ethanol
OPH-50-DRS	Ophelia	4/28/23	SA/GR	control	intervention_2		17	1	730	DNA/RNA Shield
OPH-50-MGE	Ophelia	4/28/23	SA/GR	control	intervention_2		17	1	730	Molecular Grade (96%) Ethanol
KUB-50-DRS	Kubo	4/28/23	SA/GR	control	intervention_2		17	2	730	DNA/RNA Shield
KUB-50-MGE	Kubo	4/28/23	SA/GR	control	intervention_2		17	2	730	Molecular Grade (96%) Ethanol
KOR-50-DRS	Korra	4/28/23	SA/GR	control	intervention_2		17	3	730	DNA/RNA Shield
KOR-50-MGE	Korra	4/28/23	SA/GR	control	intervention_2		17	3	730	Molecular Grade (96%) Ethanol
WOL-50-DRS	Wolverine	4/28/23	SA/GR	control	intervention_2		17	2	730	DNA/RNA Shield
WOL-50-MGE	Wolverine	4/28/23	SA/GR	control	intervention_2		17	2	730	Molecular Grade (96%) Ethanol
IRI-50-DRS	Iris	4/28/23	SA/GR	control	intervention_2		17	3	730	DNA/RNA Shield
IRI-50-MGE	Iris	4/28/23	SA/GR	control	intervention_2		17	3	730	Molecular Grade (96%) Ethanol
GOO-50-DRS	Goose	4/28/23	SA/GR	control	intervention_2		17	2	800	DNA/RNA Shield
GOO-50-MGE	Goose	4/28/23	SA/GR	control	intervention_2		17	2	800	Molecular Grade (96%) Ethanol
LAM-50-DRS	Lambchop	4/28/23	SA/GR	control	intervention_2		17	3	800	DNA/RNA Shield
LAM-50-MGE	Lambchop	4/28/23	SA/GR	control	intervention_2		17	3	800	Molecular Grade (96%) Ethanol
FRA-50-DRS	Franc	4/28/23	SA/GR	gum	intervention_2		18	3	800	DNA/RNA Shield
FRA-50-MGE	Franc	4/28/23	SA/GR	gum	intervention_2		18	3	800	Molecular Grade (96%) Ethanol
IVY-50-DRS	Ivy	4/28/23	SA/GR	gum	intervention_2		18	3	800	DNA/RNA Shield
IVY-50-MGE	Ivy	4/28/23	SA/GR	gum	intervention_2		18	3	800	Molecular Grade (96%) Ethanol
CHA-50-DRS	Charles	4/28/23	SA/GR	gum	intervention_2		18	3	800	DNA/RNA Shield
CHA-50-MGE	Charles	4/28/23	SA/GR	gum	intervention_2		18	3	800	Molecular Grade (96%) Ethanol
GRO-50-DRS	Grogu	4/28/23	SA/GR	gum	intervention_2		18	3	800	DNA/RNA Shield
GRO-50-MGE	Grogu	4/28/23	SA/GR	gum	intervention_2		18	3	800	Molecular Grade (96%) Ethanol
MAR-50-DRS	Marshmallow	4/28/23	SA/GR	gum	intervention_2		18	3	800	DNA/RNA Shield
MAR-50-MGE	Marshmallow	4/28/23	SA/GR	gum	intervention_2		18	3	800	Molecular Grade (96%) Ethanol
BUD-50-DRS	Buddy	4/28/23	SA/GR	gum	intervention_2		18	2	800	DNA/RNA Shield
BUD-50-MGE	Buddy	4/28/23	SA/GR	gum	intervention_2		18	2	800	Molecular Grade (96%) Ethanol
JOA-50-DRS	Joans	4/28/23	SA/GR	gum	intervention_2		18	3	800	DNA/RNA Shield
JOA-50-MGE	Joans	4/28/23	SA/GR	gum	intervention_2		18	3	800	Molecular Grade (96%) Ethanol
HEN-50-DRS	Henry	4/28/23	SA/GR	gum	intervention_2		18	3	800	DNA/RNA Shield
HEN-50-MGE	Henry	4/28/23	SA/GR	gum	intervention_2		18	3	800	Molecular Grade (96%) Ethanol
GIN-50-DRS	Ginger	4/28/23	SA/GR	gum	intervention_2		18	3	800	DNA/RNA Shield
GIN-50-MGE	Ginger	4/28/23	SA/GR	gum	intervention_2		18	3	800	Molecular Grade (96%) Ethanol
GOO-51-DRS	Goose	4/29/23	SA	control	intervention_2	collected from bedding	18	3	800	DNA/RNA Shield
GOO-51-MGE	Goose	4/29/23	SA	control	intervention_2	collected from bedding	18	3	800	Molecular Grade (96%) Ethanol
